Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,1135894126.13895,20752097.23383,299652631.90048,298406133.80485,65807285.1084,1246498.09563,651214684.50524,290909190.71639,143338567.79122,109798.76081,17394.42552,147570622.92517,360305493.78885,303452226.18383,123062869.28525,1033657.21479,9177119.35636,4484232.08842,13648089.2803,5395226.42658,4500375.9527,96562788.32578,50088244.20635,26259000.93005,3799259.48817,1888904.68156,1903462.4229,2999.29839,3085253.79141,2492649.91281,1344311.18134,1507946.652,13515292.0023,511288.60363,12074428.96373,18519837.71124,17041699.69156,17011647.57306,30052.1185,168130419.82322,163784744.0515,2371946.63156,1973729.14016,0,128085012.98612
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,3440779.77778,78171.99787,0,0,0,0,2598318.44823,616586.94617,140501.57799,0,0,476085.36818,1981731.50206,1579070.63919,1016354.00313,170.326,0,47765.04787,136608.54805,0,0,111234.37891,266938.33523,55060.77788,5259.04569,5259.04569,0,0,0,7083.41538,4,5528.20884,35119.39793,2066.71004,5999.82664,341600.25835,0,0,0,819461.32955,814586.40949,1296.53,3578.39006,0,0
2,3947,"АО ""АИГ""",Москва,2025626.49455,0,0,0,0,0,2023368.56968,0,0,0,0,0,2023368.56968,1038639.22302,123.8114,0,0,0,205327.07437,0,0,833188.33725,0,543744.77295,2598.01356,2598.01356,0,0,0,0,0,0,541146.75939,0,0,440984.57371,0,0,0,2257.92487,0,2257.92487,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,82278280.19792,600222.70509,0,0,0,0,58930853.35285,16662116.14112,4784739.98824,5964.60542,0,11877376.15288,42268737.21173,34478071.43394,14954889.7345,84641.90184,1400222.05808,689563.01028,655183.9165,817561.46454,739561.43058,8259124.36165,7616884.98655,3353037.6635,592549.87661,95106.12867,497443.74794,0,608747.12207,151267.01056,73248.99746,66350.70591,1841187.23355,19686.71734,771278.77374,3666349.34055,0,0,0,23347426.84507,22988408.98476,205631.05103,153386.80928,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,269868.02816,0,0,0,0,0,134502.44201,73264.15739,24970.12591,0,0,48294.03148,61238.28462,19675.23395,13655.66825,0,0,0,311.7086,0,0,5060.2431,647.614,41563.05067,1839.4,1839.4,0,0,0,0,0,458.76359,2009.23528,37255.6518,0,0,0,0,0,135365.58615,135365.58615,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,26138956.82912,412581.74648,0,0,0,0,21250825.82355,6494388.87068,1410252.44623,0,0,5084136.42445,14756436.95287,12074922.83584,8340331.51202,221.88825,0,92830.87255,2310709.6705,0,0,622348.35315,708480.53937,422545.44947,214896.179,214896.179,0,0,0,143.89217,176.90725,20528.2606,186792.81045,7.4,0,2258968.66756,0,0,0,5036965.41267,4989143.97073,19325.8401,28495.60184,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,11704982.76182,56265.30452,0,0,0,0,5560088.71388,1696591.40896,1379961.00132,0,0,316630.40764,3863497.30492,3529085.67124,2693320.26347,0,134558.77789,14137.16061,28868.32561,4005.42607,0,328197.6192,325998.09839,246241.91461,2198.39101,2198.39101,0,0,184591.50948,10042.19126,1233.35162,1273.53499,45653.55043,1249.38582,347.34641,87822.37266,0,0,0,6144894.04794,6104737.73219,16644.25689,23512.05886,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,69762.92745,0,0,0,0,0,69762.92745,18268.875,0,0,0,18268.875,51494.05245,48401.14945,3218.02043,0,0,713.35746,3953.6696,0,0,39593.46366,922.6383,3092.903,0,0,0,0,0,87.903,0,0,3005,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,689211.50625,49307.6,0,0,0,0,689211.50625,367291.2173,335850.27707,0,0,31440.94023,321920.28895,168833.39469,37461.60873,0,0,0,1277.61585,0,0,2827.824,127266.34611,32498.48342,0,0,0,0,0,0,0,0,32498.48342,0,0,120588.41084,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,123517.22612,0,0,0,0,0,123517.22612,67648.06501,8398.80023,0,0,59249.26478,55869.16111,46847.47339,5605.61697,930.75,0,3.70235,33364.68484,0,0,4283.4599,2659.25933,9019.8406,0,0,0,0,0,139.34,0,0,1567.8236,7312.677,0,1.84712,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,544132.1943,0,0,0,0,0,544132.1943,384133.22864,221.7314,0,0,383911.49724,159998.96566,384.96033,0,0,0,0,0,0,0,0,384.96033,43997.75499,0,0,0,0,0,0,0,0,157.01253,43840.74246,0,115616.25034,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,7896696.25777,0,0,0,0,0,4380620.56659,1668990.26485,845531.2338,0,0,823459.03105,2711630.30174,1869778.02156,1651182.19065,13983.07687,-111.24591,1644.05068,4803.13747,12432.33018,12177.72802,78813.62278,107030.85884,78600.17727,13560.49903,13560.49903,0,0,69.2768,1537.78271,35406.64977,1618.99246,23349.49306,3057.48344,94.13315,763157.96976,105858,105858,0,3410217.69118,3355714.80519,11472.22876,43030.65723,0,0
12,3256,"АО ""МетЛайф""",Москва,4524159.35416,0,3011053.9806,2507131.63015,852821.75364,503922.35045,1513105.37356,1513105.37356,1135612.72532,0,0,377492.64824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,2026917.04286,1674.67165,0,0,0,0,981874.17463,120794.4368,41715.73632,0,0,79078.70048,861079.73783,808656.68656,640457.55932,201.4137,104,89048.32582,10046.56579,13.41271,0,39730.48688,29054.92234,49629.24199,4618.99988,4618.99988,0,0,212.4076,5159.55727,20.1,3515.99247,34581.70553,1520.47924,1163.6729,1630.13638,0,0,0,1045042.86823,1033016.49844,4748.66426,7277.70553,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,3852815.50609,0,2818923.80675,2818923.80675,0,0,1033891.69934,1033891.69934,677200.93612,0,0,356690.76322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298336.53205
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,139802.74151,0,0,0,0,0,139802.74151,0,0,0,0,0,139802.74151,370.1,0,0,0,0,0,0,0,0,370.1,139432.64151,0,0,0,0,0,0,0,0,139432.64151,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,2633123.26548,0,0,0,0,0,667922.7128,160415.40718,97820.35199,0,0,62595.05519,507507.30562,493922.93498,444256.6229,0,0,1636.84998,2139.84177,19.47,0,9365.20104,36504.94929,13584.37064,5402.05356,5402.05356,0,0,0,0,0,501.08475,7646.99233,34.24,0,0,0,0,0,1965200.55268,1965200.55268,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,487887.70346,611.14159,446480.05485,442609.07394,0,3870.98091,41407.64861,41407.64861,24745.03372,0,0,16662.61489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,2567484.12355,0,0,0,0,0,2407837.96691,506788.23797,338774.40935,0,0,168013.82862,1901049.72894,1716250.26485,299154.7442,954.0495,3860.45483,5806.02159,831837.99691,0,0,354526.35635,220110.64147,121269.05054,8964.10493,8964.10493,0,0,372.17893,8782.14852,7541.14115,8028.63519,86274.29089,1306.55093,1324.86909,62205.54446,0,0,0,166985.70502,155917.03876,6101.32165,4967.34461,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,-1.537,0,0,0,0,0,-1.537,-1.537,-1.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,581514.04606,0,578004.05559,578004.05559,0,0,3509.99047,3509.99047,3492.09247,0,0,17.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461782.742
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,3226835.5405,0,0,0,0,0,1232174.50071,317501.55926,148909.28435,0,0,168592.27491,914672.94145,868216.99964,696781.78894,7474.4133,0,2097.23571,83185.53136,0,0,34695.45086,43982.57947,17109.00057,2760.42496,2760.42496,0,0,0,0,0,52.8,3388.02561,10907.75,0,29346.94124,0,0,0,1994661.03979,1955149.6762,6092.19566,33419.16793,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,15535.52913,6770.15312,0,0,0,0,15535.52913,15535.52913,0,0,0,15535.52913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,797819.99445,0,0,0,0,0,110777.96824,1403.37366,1403.37366,0,0,0,109374.59458,109055.91149,25853.81316,0,390.625,0,0,79772.01157,79772.01157,1558.56093,1480.90083,288.82825,0,0,0,0,4,0,0,28,256.82825,0,0,29.85484,0,0,0,687042.02621,687042.02621,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,234632102.21935,890579.70108,0,0,0,0,210549968.01563,127652694.90771,67309537.80337,0,0,60343157.10434,82897273.10792,72318383.03066,8518879.60367,271774.06788,4192607.96935,637973.65955,1110933.71859,83204.5535,55585.95667,54865675.29366,2637334.16446,4836037.27355,76585.24409,76585.24409,0,2228.12628,1253086.76092,302762.55179,462347.37678,286180.67632,2410303.04009,42543.49728,5231308.03492,511544.76879,15093971.08985,15093971.08985,0,8988163.11387,7429747.4229,894127.25276,664288.43821,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,989165.49909,45771.565,0,0,0,0,821863.13113,174897.51648,3142.56279,0,0,171754.95369,646965.61465,618596.31427,1712.92625,0,38.72994,0,16526.07641,0,0,599453.69685,864.88482,26624.30522,0,0,0,0,202.172,721.8845,0,2059.16533,19393.96841,4247.11498,0,1744.99516,0,0,0,167302.36796,130725.17959,6963.34131,29613.84706,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,757695.23129,0,0,0,0,0,757695.23129,759846.74012,757321.00408,0,0,2525.73604,-2151.50883,-2143.30416,0,0,0,0,-0.00064,0,0,-2136.91175,-6.39177,-4.9113,0,0,0,0,0,0,0,0,-4.9113,0,0,-3.29337,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,677468.46682,0,0,0,0,0,677468.46682,87.91,87.91,0,0,0,677380.55682,677380.55682,12311.3396,0,0,0,0,664384.27947,610332.44385,684.93775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,421563.53319,0,0,0,0,0,316410.53757,103892.58894,11053.66234,0,0,92838.9266,212517.94863,161048.62769,130745.94034,0,0,8095.54594,5037.53222,0,0,9489.71953,7679.88966,27903.79382,3275.1489,3275.1489,0,0,0,0,0,16563.4741,8063.59953,1.57129,0,23565.52712,0,0,0,105152.99562,105152.99562,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,17166.58425,0,0,0,0,0,17166.58425,17166.58425,0,0,0,17166.58425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,72259.25174,0,0,0,0,0,72259.25174,35995.58067,14613.81608,0,0,21381.76459,36263.67107,27175.29431,2756.17412,0,2302.25376,0,1218.70268,0,0,9586.62206,11311.54169,9088.37676,0,0,0,0,6830.25561,0,19.5,83.92439,2154.69676,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,104950.98334,16937.99505,0,0,0,0,104950.98334,43712.67989,11066.06327,0,0,32646.61662,61238.30345,60603.22954,48639.79343,0,0,0,305.74168,38.425,0,8542.91919,3076.35024,624.50702,0,0,0,0,0,0,0,0,624.50702,0,0,10.56689,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,13830431.98671,0,0,0,0,0,12247057.77511,9004940.9044,9004940.9044,0,0,0,3242116.87071,3005057.12761,2176343.99726,0,0,0,0,0,0,1158.778,827554.35235,19931.35859,10748.1729,10748.1729,0,0,0,0,0,0,9183.18569,0,0,217128.38451,0,0,0,1583374.2116,1583374.2116,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3405498.30155,2683.43669,3360357.69723,3358906.01744,574950.1306,1451.67979,2150.65532,2150.65532,826.05532,0,0,1324.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405676.88461
34,0212,"АО ""Цюрих надежное страхование""",Москва,1604637.30689,45875.59239,0,0,0,0,1604637.30689,4918.73021,4918.73021,0,0,0,1599718.57668,963353.2933,-1052.42689,0,0,0,166994.23078,0,0,797411.48941,0,231534.72788,2452.351,2452.351,0,0,0,0,0,44804.30717,184278.06971,0,330056.81941,74773.73609,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,3172306.55067,8.425,0,0,0,0,1666366.29711,63968.82323,33160.1644,0,0,30808.65883,1602397.47388,1536618.72586,1404925.21853,20.46374,0,0,17688.46419,0,0,94039.59938,19944.98002,53800.992,29869.2201,4539.93653,25329.28357,0,0,0,0,11202.64854,12729.12336,0,8585.34962,3392.4064,0,0,0,1521204.87704,1521204.87704,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,641114.62611,16003.53172,0,0,0,0,623448.66266,288291.67268,19741.64936,0,0,268550.02332,335156.98998,241936.82329,9055.37358,0,0,6917.952,205407.29724,0,0,12585.32239,7970.87808,93170.89669,671.77731,671.77731,0,0,0,14768.76395,7.905,606.19903,77116.2514,0,0,49.27,0,0,0,17665.96345,17054.4574,568.675,42.83105,0,0
37,1858,"АО СК "" Армеец""",Москва,1364011.85847,10042.58325,0,0,0,0,70325.11243,39454.67033,23827.49686,0,0,15627.17347,30870.4421,20453.30838,7726.36765,0,0,0,212.79036,0,0,3885.83102,8628.31935,10337.98799,18,18,0,0,69.7345,0,4,0,4893.47152,5352.78197,0,79.14573,0,0,0,1293686.74604,1293686.74604,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,3326623.80332,315337.75398,0,0,0,0,3314579.13973,358273.80667,284507.55642,18585.94206,0,73766.25025,2956305.33306,1463578.16537,0,15939.9956,64249.46997,78053.44198,493779.2478,0,0,770416.53673,41139.47329,583078.49032,5614.99206,0,0,0,20709.72255,0,14801.89874,17454.17125,514934.95717,9562.74855,134092.92371,775555.75366,0,0,0,12044.66359,0,6579.76692,5464.89667,0,0
39,0518,"АО СК ""БАСК""",Белово,460081.37684,0,0,0,0,0,254506.63337,200728.61995,5144.90481,0,0,195583.71514,53778.01342,40340.91834,14382.22247,0,0,0,7719.53988,0,0,16766.14357,1473.01242,12994.03948,61.1952,61.1952,0,0,0,0,0,0,12932.84428,0,0,443.0556,0,0,0,205574.74347,191140.33787,14434.4056,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,857512.30152,135598.37019,0,0,0,0,232168.99945,37891.76146,36958.90646,0,0,932.855,194277.23799,66649.74242,30714.25004,0,0,64,21650.58955,0,0,9730.80604,4490.09679,126703.95349,119107.30392,535.951,118571.35292,0,0,10,0,2623.26746,4963.38211,0,0,923.54208,0,0,0,625343.30207,625343.30207,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,135032.38958,0,0,0,0,0,135032.38958,74.44861,74.44861,0,0,0,134957.94097,134524.98597,0,0,0,0,83039.1736,0,0,51103.4833,382.32907,422.605,0,0,0,0,0,0,0,0,422.605,0,0,10.35,0,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,873591.61316,76390.12616,137095.69597,61274.4643,0,75821.23167,734132.82119,734132.82119,645664.89267,0,0,88467.92852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2947,"АО СК ""РСХБ-Страхование""",Москва,6463785.68859,0,0,0,0,0,6463439.88421,2776841.63869,2440370.98127,0,0,336470.65742,3686598.24552,3316718.06236,146046.96159,106.7572,0,457.13387,24867.41177,2200612.94744,1795907.25488,600933.51511,343693.33538,116411.71052,3207.49403,3207.49403,0,0,0,40.80964,0,1060,112103.40685,0,70701.79786,182766.67478,0,0,0,345.80438,0,345.80438,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,1844030.28009,0,0,0,0,0,1214731.76875,593524.13338,27336.54508,0,0,566187.5883,621207.63537,596318.82009,79747.21276,0,0,565.25351,23820.43269,810.76669,0,463018.46109,28356.69335,8744.39472,209.39288,209.39288,0,0,38.13,466.1618,185.6187,110.68,7489.61134,244.8,14313.94302,1830.47754,0,0,0,629298.51134,587265.51059,20164.83117,21868.16958,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,24364.80477,0,0,0,0,0,24364.80477,0,0,0,0,0,24364.80477,58.98193,0,0,0,0,0,58.98193,0,0,0,12386.15147,0,0,0,0,0,0,0,0,0,12386.15147,10618.5,1301.17137,0,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,4610.91217,0,0,0,0,0,4610.91217,0,0,0,0,0,4610.91217,0,0,0,0,0,0,0,0,0,0,4351.69685,0,0,0,0,0,0,0,0,0,4351.69685,0,259.21532,0,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,2829.81,0,0,0,0,0,2829.81,0,0,0,0,0,2829.81,12.81,0,0,0,0,0,0,0,0,12.81,2817,0,0,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0,0
49,4169,"НКО ПОВС ""ГарантИнвест""",Москва,5,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,2215.361,0,0,0,0,0,2215.361,0,0,0,0,0,2215.361,2215.361,105.836,0,0,0,0,0,0,2090.027,19.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,30075.10586,0,0,0,0,0,30075.10586,0,0,0,0,0,30075.10586,28719.12476,25443.18114,0,0,0,2345.74369,0,0,930.19993,0,509.2528,0,0,0,0,0,0,0,222.48475,148.59805,138.17,0,846.7283,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,729.915,0,0,0,0,0,729.915,0,0,0,0,0,729.915,729.915,729.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,3375.075,0,0,0,0,0,3375.075,0,0,0,0,0,3375.075,0,0,0,0,0,0,0,0,0,0,3006.075,0,0,0,0,0,0,0,0,0,3006.075,0,369,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,5928.7575,0,0,0,0,0,5928.7575,0,0,0,0,0,5928.7575,5928.7575,1559.236,0,0,0,0,0,0,4215.5915,153.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,2.205,0,0,0,0,0,2.205,0,0,0,0,0,2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,511098.48163,0,0,0,0,0,434690.46212,413988.01292,64574.31696,0,0,349413.69596,20702.4492,2530.98704,0,0,198,0,907.12885,0,0,1401.79614,24.06205,9650.68935,0,0,0,0,1117.36422,1013.26816,3242.29464,0,4277.76233,0,0,8520.77281,59011.29937,28959.18087,30052.1185,17396.72014,0,15088.54834,2308.1718,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,4433234.34431,228865.44548,0,0,0,0,4028650.22567,1953257.86543,1142270.91499,6160.08015,0,810986.95044,2075392.36024,1741235.40956,526001.2438,300.36784,0,182184.6947,321519.31159,34939.29328,34939.29328,481750.04812,194540.45023,252194.0433,3520.32233,3520.32233,0,0,0,67284.86444,0,76399.27602,106401.32842,-1411.74791,14941.13478,67021.7726,0,0,0,382345.75031,369294.73514,4749.26142,8301.75375,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,649633.4477,0,0,0,0,0,626143.77267,224586.53639,222860.79423,0,0,1725.74216,401557.23628,377060.22838,14873.26093,0,18841.59768,70.08,83.54,19538.74361,0,34016.83008,289636.17608,24423.73897,3.83175,3.83175,0,0,3401.321,0,0,287.725,20730.86122,0,0,73.26893,0,0,0,0,0,0,0,0,0
