Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,763094,62834,0,0,0,0,735413,408978,39223,0,0,369755,326435,289548,186357,0,0,33273,21047,0,0,39849,9022,20628,0,0,0,0,0,5272,981,0,0,4291,0,2635,11343,1378,7,16252,0,0,0,27681,27086,0,595,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,884894,0,0,0,0,0,884894,0,0,0,0,0,884894,884894,10188,0,0,0,0,874706,198321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,46739,1133,0,0,0,0,46739,28803,907,0,0,27896,17936,16655,16176,0,0,0,0,0,0,467,12,1237,0,0,0,0,0,11,11,0,0,0,0,0,5,1221,0,44,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,244088,0,0,0,0,0,133813,29992,8247,0,0,21745,103821,101438,76269,0,0,0,0,380,0,13320,11469,2383,0,0,0,0,0,2366,2366,0,0,0,0,0,17,0,0,0,0,0,0,110275,109465,22,788,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,114495,0,0,0,0,0,112384,20654,20654,0,0,0,91730,73480,8094,0,0,0,40269,0,0,23920,1197,7801,0,0,0,0,0,2859,2859,0,0,0,0,0,4942,0,0,10449,0,0,0,2111,2111,0,0,0
6,4210,  АИЖК,Москва,63914,0,0,0,0,0,63914,0,0,0,0,0,63914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63914,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,147486,6,0,0,0,0,147486,27795,27647,0,0,148,119691,73728,14469,0,4244,542,8,16187,0,3871,34407,45743,0,0,0,0,0,44640,1,0,44639,0,0,0,1103,0,0,220,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,127569,1305,0,0,0,0,127569,127569,0,0,0,127569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,219117,0,0,0,0,0,219117,48495,48495,0,0,0,170622,170622,170622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,28909447,307972,0,0,0,0,21244951,7374317,1077964,0,0,6296353,13870634,12429561,8046548,20313,777769,115948,97672,56997,6572,2461506,852808,489484,67266,551,0,62929,3786,302578,300038,0,0,2540,1,46934,67983,4722,487736,463853,0,0,0,7664496,7594212,16438,53846,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,4250584,46914,4222407,4221141,0,1266,28177,28177,10335,0,0,17842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,3219786,157776,6544,6544,0,0,3019809,521006,469838,0,0,51168,2498803,1057580,423146,10935,16670,23744,314631,8498,6692,203709,56247,348640,685,0,0,685,0,208895,197149,0,3,11743,0,14,139046,0,873516,219067,0,0,0,193433,178116,1013,14304,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,6126612,224912,1522532,1522292,30398,240,4604080,4604080,44581,0,0,4559499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,63,63,0,0,0,0,63,63,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,32287,31798,0,0,0,0,32287,101,101,0,0,0,32186,31807,0,0,0,31807,0,0,0,0,0,379,379,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,407386,0,0,0,0,0,29179,7077,6595,0,0,482,22102,21628,19708,0,0,0,0,0,0,345,1575,473,0,0,0,0,0,473,473,0,0,0,0,0,0,0,0,1,0,0,0,378207,378207,0,0,0
19,2982,  АНДРОМЕДА,Москва,276,0,0,0,0,0,276,0,0,0,0,0,276,276,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,1304890,9645,0,0,0,0,203664,14530,1935,0,0,12595,189134,186006,104706,0,0,0,0,0,0,66599,14701,3128,0,0,0,0,0,1283,1283,0,0,0,0,0,1845,0,0,0,0,0,0,1101226,1101226,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,5018023,0,0,0,0,0,243939,150159,33664,0,0,116495,93780,27878,0,0,14604,5343,0,0,0,3983,3948,64330,0,0,0,0,0,37066,0,0,11043,26023,0,0,19583,7681,0,1572,4774084,4774084,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,1840040,0,0,0,0,0,721491,354232,24184,0,0,330048,367259,353529,252291,0,0,0,55,80709,80568,5506,14968,13647,0,0,0,0,0,9433,9433,0,0,0,0,960,3254,0,0,83,0,0,0,1118549,1116124,11,2414,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,217863,0,217540,217540,0,0,323,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,42914,0,0,0,0,0,42914,42914,0,0,0,42914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,14435,0,0,0,0,0,14435,8676,8676,0,0,0,5759,5759,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,52112,0,0,0,0,0,52112,22194,510,0,0,21684,29918,29898,14522,0,0,0,0,35,0,14529,812,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,150,0,0,0,0,0,150,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,99236,0,0,0,0,0,99236,99236,0,0,0,99236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,268174,0,0,0,0,0,57813,12554,2953,0,0,9601,45259,39623,32117,0,0,0,4504,0,0,2044,958,5636,0,0,0,0,0,24,24,0,0,0,0,307,5305,0,0,0,0,0,0,210361,210361,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,13033,3,0,0,0,0,13033,13033,0,0,0,13033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,313826,0,0,0,0,0,157185,136642,1689,0,0,134953,20543,19598,11542,0,0,0,7614,0,0,39,403,945,123,123,0,0,0,818,818,0,0,0,0,0,4,0,0,0,0,0,0,156641,152457,4184,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,959878,17533,0,0,0,0,642820,251582,155895,0,0,95687,391238,298761,179154,0,2100,2008,563,150,0,26703,88083,40539,0,0,0,0,0,25859,21075,0,4784,0,0,665,8538,5477,2,51936,0,0,0,317058,306809,245,10004,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,775552,0,233426,50012,0,183414,542126,542126,539439,0,0,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,178547,0,0,0,0,0,178387,112539,102132,0,0,10407,65848,20674,0,0,0,0,0,0,0,0,20674,2635,0,0,0,0,0,0,0,0,0,0,0,0,2635,0,0,42539,0,0,0,160,160,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,3075,0,0,0,0,0,2080,1223,76,0,0,1147,857,857,648,0,0,0,0,0,0,19,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,172194,0,0,0,0,0,172194,114195,448,0,0,113747,57999,56480,41153,0,0,0,609,0,0,14456,262,1494,0,0,0,0,0,629,629,0,0,0,0,0,865,0,0,25,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,68304,0,0,0,0,0,32934,16459,2387,0,0,14072,16475,13413,12283,0,0,4,0,0,0,684,442,2845,0,0,0,0,0,0,0,0,0,0,0,0,742,2103,0,217,0,0,0,35370,35370,0,0,0
41,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,47270,0,0,0,0,0,47270,44067,1287,0,0,42780,3203,3203,3202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,252258,0,148136,147884,0,252,104122,104122,3784,0,0,100338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,32552,0,0,0,0,0,32552,14879,3488,0,0,11391,17673,17570,9857,0,0,0,0,0,0,3854,3859,103,0,0,0,0,0,4,4,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,3373,0,0,0,0,0,3373,3373,0,0,0,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,74114,0,0,0,0,0,74114,54709,17569,0,0,37140,19405,19371,12002,0,0,0,0,0,0,2072,5297,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,26113912,334511,0,0,0,0,13199459,3408769,1199941,0,0,2208828,9790690,9029876,7167212,135,154050,192635,120062,157190,0,754490,484102,712419,32943,32943,0,0,0,427845,416122,0,3869,7854,2005,1596,231208,16822,0,48395,3332,3332,0,12911121,12838339,15206,57576,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1458968,0,193714,189380,0,4334,26653,26653,26653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238601,1238601,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,35143,0,0,0,0,0,35143,35143,0,0,0,35143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,48620,0,0,0,0,0,48620,48620,0,0,0,48620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,12689184,0,0,0,0,0,9476367,4039588,1424628,0,0,2614960,5436779,5121154,846171,7221,283088,103601,50187,0,0,3009378,821508,228161,4783,0,0,4783,0,53550,53548,0,2,0,788,11873,156121,1046,0,87464,2926562,2926562,0,286255,274801,3686,7768,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,156229,0,156229,154782,2735,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,145139,0,0,0,0,0,145139,6560,5060,0,0,1500,138579,135223,129898,0,0,0,0,0,0,4676,649,3356,0,0,0,0,0,3336,3336,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,1024243,0,0,0,0,0,618274,146185,10650,0,0,135535,472089,466317,453252,0,0,90,437,0,0,5293,7245,5601,0,0,0,0,0,5421,5421,0,0,0,0,0,163,17,0,171,0,0,0,405969,384927,0,21042,0
55,3908,  ГАЛАКТИКА,Москва,1198,0,0,0,0,0,1198,1192,6,0,0,1186,6,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
56,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,397,  ГЕЛИОС,Москва,1039911,0,0,0,0,0,559449,197978,103753,0,0,94225,361471,340127,277926,6,0,7,363,0,0,13885,47940,14662,0,0,0,0,0,8434,8434,0,0,0,0,31,6172,25,0,6682,0,0,0,480462,480460,2,0,0
58,2397,  ГЕОПОЛИС,Москва,340464,0,0,0,0,0,320409,1470,0,0,0,1470,318939,316955,313640,0,0,0,0,0,0,760,2555,1984,0,0,0,0,0,1984,1984,0,0,0,0,0,0,0,0,0,0,0,0,20055,20055,0,0,0
59,448,  ГЕОПОЛИС,Москва,350823,0,308268,0,0,308268,42555,42555,0,0,0,42555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,45408,40,0,0,0,0,45408,45408,0,0,0,45408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,10647,0,0,0,0,0,10647,1016,36,0,0,980,9631,9518,9518,0,0,0,0,0,0,0,0,113,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2042,  ГРАНТА,Казань,48337,0,0,0,0,0,48337,2433,265,0,0,2168,45904,44593,42771,0,0,0,12,0,0,1769,41,1233,0,0,0,0,0,2,2,0,0,0,0,536,695,0,0,78,0,0,0,0,0,0,0,0
63,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,12157361,3756,0,0,0,0,9433540,3279254,114657,0,0,3164597,6154286,5852769,5293910,530,0,61059,348888,0,0,59554,88828,260707,13679,13679,0,0,0,226218,225948,0,0,270,15,652,20143,0,0,40810,0,0,0,2723821,2721063,54,2704,0
64,1820,  ГУТА-СТРАХОВАНИЕ,Москва,528066,0,0,0,0,0,315158,23499,8986,0,0,14513,291659,250515,178054,0,4725,0,2231,37527,32750,22567,5411,33461,0,0,0,0,0,5446,5446,0,0,0,0,13182,14833,0,0,7683,0,0,0,212908,212046,0,862,0
65,2214,  ДАЛЬАКФЕС,Владивосток,394112,0,0,0,0,0,77901,5368,2901,0,0,2467,72533,70533,32195,0,0,432,35,0,0,22594,15277,125,15,0,0,0,15,0,0,0,0,0,0,0,110,0,1875,0,0,0,0,316211,316211,0,0,0
66,55,  ДАЛЬЖАСО,Хабаровск,115736,0,0,0,0,0,115736,104521,24588,0,0,79933,11215,11172,7803,0,0,0,216,0,0,2072,1081,43,4,4,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0
67,525,  ДАЛЬ-РОСМЕД,Хабаровск,13997,0,0,0,0,0,13997,13997,0,0,0,13997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,221737,8652,0,0,0,0,47456,14152,14152,0,0,0,33304,22941,19962,0,0,0,1333,0,0,651,995,10363,0,0,0,0,0,10363,10363,0,0,0,0,0,0,0,0,0,0,0,0,174281,174281,0,0,0
69,3870,  ДЕЛО ЖИЗНИ,Москва,177991,0,172559,172559,0,0,5432,5432,5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1363,  ДИАМАНТ,Москва,24878,0,0,0,0,0,24878,3,3,0,0,0,24875,24481,24481,0,0,0,0,0,0,0,0,394,0,0,0,0,0,3,3,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0
71,206,  ДИАНА,Ангарск,36143,0,0,0,0,0,36143,28933,1444,0,0,27489,7210,7199,2922,0,0,0,0,0,0,204,4073,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
72,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,60666,0,0,0,0,0,56706,48512,9687,0,0,38825,8194,6540,77,0,0,0,0,0,0,1895,4568,1078,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,576,0,0,0,3960,3960,0,0,0
73,3954,  ЕВРОИНС,Смоленск,481857,136,0,0,0,0,177856,119507,525,0,0,118982,58349,34639,26821,0,0,0,103,1280,0,403,6032,9747,0,0,0,0,0,158,158,0,0,0,0,2771,1320,5498,0,13963,0,0,0,304001,304001,0,0,0
74,990,  ЕВРОПА,Лобня,138405,0,0,0,0,0,138405,5953,20,0,0,5933,132452,85909,6245,0,0,0,0,79176,0,0,488,46543,0,0,0,0,0,105,105,0,0,0,0,0,1198,45240,0,0,0,0,0,0,0,0,0,0
75,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,435233,0,0,0,0,0,435233,432573,432573,0,0,0,2660,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,0,36,0,0,0,0,0,0,0,0
76,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,263,  ЖАСО,Москва,7577590,1894,0,0,0,0,6678123,5638815,105915,0,0,5532900,1039308,816804,443209,266269,0,0,357,0,0,67507,39462,211116,111914,0,111914,0,0,10390,10390,0,0,0,0,8,88796,8,0,11388,0,0,0,899467,876225,48,23194,0
78,4003,  ЖАСО-ЛАЙФ,Москва,32231,0,31508,31508,13200,0,723,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,4164,0,0,0,0,0,4164,2682,1543,0,0,1139,1482,1444,389,117,0,0,82,0,0,781,75,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
80,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
