Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
14,290,  АЛЬЯНС,Москва,592649,430,0,0,0,0,591447,485237,466682,256,0,18555,106210,15429,1225,181,62,50,276,2,0,1518,12115,2689,77,0,0,77,0,607,585,0,9,13,15,71,1912,7,134,87958,0,0,0,1202,0,1052,150,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,49821,1053,28403,28386,2982,17,21418,21418,15988,0,0,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,431,36,0,0,0,0,431,431,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,299,0,0,0,0,0,299,3,3,0,0,0,296,51,0,0,0,48,3,0,0,0,0,245,244,0,0,0,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,154962,0,0,0,0,0,56591,51869,47431,0,0,4438,4722,4417,660,0,0,0,0,0,0,299,3458,261,0,0,0,0,0,82,82,0,0,0,0,0,179,0,0,44,0,0,0,98371,98371,0,0,0
19,2982,  АНДРОМЕДА,Москва,359,0,0,0,0,0,359,0,0,0,0,0,359,187,0,0,0,0,0,0,0,187,0,172,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,281810,13539,0,0,0,0,101517,71840,57593,0,0,14247,29677,25081,3173,0,1,2,3,0,0,375,21527,4574,11,0,0,11,0,10,9,0,1,0,3,358,4192,0,0,22,0,0,0,180293,180293,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,78710,0,0,0,0,0,78710,24648,21201,0,0,3447,54062,2854,0,0,66,32,23,0,0,973,1760,7064,0,0,0,0,0,194,0,0,20,174,1,0,2804,4065,0,44144,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,520940,0,0,0,0,0,269523,211643,164357,0,0,47286,57880,50341,2541,0,1,7,24,254,50,1898,45616,7307,0,0,0,0,0,402,393,0,0,9,8,521,6295,81,0,232,0,0,0,251417,249916,990,511,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,139373,0,137284,137284,0,0,2089,2089,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,188,0,0,0,0,0,188,188,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,1081,0,0,0,0,0,1081,735,735,0,0,0,346,214,175,0,0,0,0,0,0,39,0,132,2,2,0,0,0,128,128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,126216,0,0,0,0,0,126216,77186,74955,0,0,2231,49030,48912,47109,0,0,0,10,45,0,1006,742,118,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,116060,0,0,0,0,0,116060,116060,0,0,0,116060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,102499,0,0,0,0,0,25816,19160,19120,0,0,40,6656,5009,1099,0,0,8,147,4,0,138,3613,1647,0,0,0,0,0,14,14,0,0,0,0,4,1627,2,0,0,0,0,0,76683,76683,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,193,0,0,0,0,0,193,193,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,42,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,59024,0,0,0,0,0,13304,12315,10640,0,0,1675,989,851,134,0,0,0,26,0,0,82,609,102,4,4,0,0,0,0,0,0,0,0,0,3,95,0,0,36,0,0,0,45720,45395,325,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,180092,0,0,0,0,0,171242,101451,34999,0,0,66452,69791,33962,176,0,2,5,4,1,0,1279,32495,22201,0,0,0,0,0,53,50,0,3,0,1,823,18731,2593,4,13624,0,0,0,8850,7993,266,591,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,392847,5443,6812,6130,0,682,386035,386035,377532,0,0,8503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,860638,75,0,0,0,0,860638,210337,191995,0,0,18342,650301,330693,0,0,0,0,0,0,0,0,330693,199012,0,0,0,0,0,0,0,0,0,0,0,0,199012,0,0,120596,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,1016,0,0,0,0,0,140,2,0,0,0,2,138,24,1,0,0,0,1,0,0,3,19,113,0,0,0,0,0,0,0,0,0,0,0,53,60,0,0,1,0,0,0,876,876,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,17436,0,0,0,0,0,17436,831,208,0,0,623,16605,2627,643,0,0,0,719,0,0,852,413,13793,0,0,0,0,0,282,282,0,0,0,0,4,13507,0,175,10,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,106265,0,0,0,0,0,58653,30867,19169,0,0,11698,27786,9044,623,0,0,3,5,11,7,585,7817,18696,16,16,0,0,0,13,13,0,0,0,0,297,5756,12614,0,46,0,0,0,47612,47612,0,0,0
41,4170,  ВИС,Махачкала,274,0,0,0,0,0,274,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,90,0,0,0,0,0,90,15,3,0,0,12,75,60,35,0,0,0,0,0,0,3,22,15,0,0,0,0,0,9,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,4079,0,2941,2937,18,4,1138,1138,1133,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,5593,0,0,0,0,0,5593,4647,4640,0,0,7,946,894,32,0,0,0,0,0,0,55,807,52,0,0,0,0,0,9,9,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,50731,0,0,0,0,0,50731,37353,31203,0,0,6150,13378,12349,139,0,0,0,83,0,0,373,11754,1022,0,0,0,0,0,1,1,0,0,0,0,0,1021,0,0,7,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,5711624,4640,0,0,0,0,3283157,1770732,982266,0,0,788466,1512425,1206657,265614,78,102,0,429,1568,19,31749,907117,261576,445,445,0,0,0,68710,68319,0,376,15,249,457,158060,33655,64,44128,0,0,0,2428467,2393505,28291,6671,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,5849,0,5845,5789,0,56,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,5,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,9854931,0,0,0,0,0,9797693,2914513,2576601,0,0,337912,6883180,4974365,6339,407,72,50,4236,0,0,14016,4949245,709594,55,0,0,55,0,4243,4226,1,9,7,18,3372,693783,8123,40,1199181,0,0,0,57238,52018,4520,700,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,25774,147,25700,25696,758,4,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,50280,0,0,0,0,0,50280,47082,46738,0,0,344,3198,924,733,0,0,0,0,0,0,19,172,63,0,0,0,0,0,1,1,0,0,0,0,2,60,0,0,2211,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,110619,0,0,0,0,0,86245,61710,36456,0,0,25254,24535,14743,11040,0,0,12,827,0,0,955,1909,3974,0,0,0,0,0,3671,3671,0,0,0,0,11,10,282,0,5818,0,0,0,24374,23943,85,346,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,944971,0,0,0,0,0,766657,347436,305860,0,0,41576,419221,197540,4481,4,5,23,207,0,0,7957,184863,119975,19,0,0,16,3,25409,25406,0,2,1,13,239,93971,324,0,101706,0,0,0,178314,177614,700,0,0
57,2397,  ГЕОПОЛИС,Москва,15518,0,0,0,0,0,9313,711,41,0,0,670,8602,7802,4852,0,0,0,0,0,0,95,2855,800,0,0,0,0,0,709,709,0,0,0,0,0,91,0,0,0,0,0,0,6205,6205,0,0,0
58,448,  ГЕОПОЛИС,Москва,27248,0,517,0,0,517,26731,26731,70,0,0,26661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,200,162,0,0,0,0,200,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,287,0,0,0,0,0,287,93,85,0,0,8,194,117,84,0,0,1,0,0,0,17,15,77,5,0,0,0,5,47,47,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,8974,0,0,0,0,0,8974,2288,2200,0,0,88,6686,4925,4091,0,0,1,3,0,0,181,649,1082,0,0,0,0,0,1,0,0,0,1,1,706,374,0,0,679,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,1647166,162951,0,0,0,0,939918,623606,150069,0,0,473537,316312,218228,147294,22,0,103,213,0,0,5698,64898,81010,147,147,0,0,0,56453,56431,0,0,22,7,152,24250,1,0,17074,0,0,0,707248,705416,1763,69,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,6444,0,0,0,0,0,6444,3392,3392,0,0,0,3052,1671,104,0,0,1,0,4,4,233,1329,149,0,0,0,0,0,1,0,0,0,1,2,0,38,108,0,1232,0,0,0,0,0,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,91392,0,0,0,0,0,6947,4580,4570,0,0,10,2367,1680,513,0,0,3,68,0,0,823,273,687,1,0,0,0,1,0,0,0,0,0,0,0,686,0,0,0,0,0,0,84445,84445,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,26565,0,0,0,0,0,26565,23347,10790,0,0,12557,3218,2589,176,0,0,2,823,0,0,490,1098,629,4,4,0,0,0,5,0,0,0,5,0,0,397,223,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,151576,2416,0,0,0,0,69637,62049,61891,0,0,158,7588,2792,413,0,0,0,191,0,0,231,1957,4789,0,0,0,0,0,4580,4580,0,0,0,0,21,188,0,0,7,0,0,0,81939,81939,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,21463,0,11278,11278,0,0,10185,10185,10185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,455,0,0,0,0,0,455,173,173,0,0,0,282,192,157,0,0,0,0,0,0,7,28,90,0,0,0,0,0,64,64,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,32172,0,0,0,0,0,32172,26809,4068,0,0,22741,5363,4922,65,0,0,0,6,0,0,404,4447,441,0,0,0,0,0,0,0,0,0,0,10,20,411,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,270328,0,0,0,0,0,270328,67632,57748,0,0,9884,202696,86872,0,0,0,0,262,0,0,1627,84983,79264,0,0,0,0,0,0,0,0,0,0,0,0,79264,0,0,36560,0,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,242476,1024,0,0,0,0,84757,34385,30623,0,0,3762,50372,10149,2493,0,0,0,12,1979,0,175,5490,4495,0,0,0,0,0,38,38,0,0,0,0,159,3802,496,2,35726,0,0,0,157719,157719,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,280391,0,0,0,0,0,280391,279393,279393,0,0,0,998,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,900,0,0,0,0,0,0,0,0
74,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,41042,0,0,0,0,0,41042,34020,33235,0,0,785,7022,6956,29,341,0,0,6129,0,0,93,364,66,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
76,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1123278,27380,0,0,0,0,830285,236070,160496,0,0,75574,594215,321279,65457,5,0,0,701,2194,0,16350,236572,150760,0,0,0,0,0,2321,2321,0,0,0,5,69,148295,70,4,122172,0,0,0,292993,288697,2974,1322,0
79,3616,  ИНВЕСТ-ПОЛИС,Королев,84,0,0,0,0,0,84,0,0,0,0,0,84,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
80,2401,  ИНВЕСТСТРАХ,Москва,25517,0,0,0,0,0,25517,21309,7697,0,0,13612,4208,2835,20,0,0,0,1,1,0,753,2060,1353,0,0,0,0,0,0,0,0,0,0,0,121,1074,158,0,20,0,0,0,0,0,0,0,0
81,425,  ИНГВАР,Москва,253,0,0,0,0,0,253,3,3,0,0,0,250,216,0,0,0,0,148,0,0,39,29,33,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,0
82,928,  ИНГОССТРАХ,Москва,6496240,99604,0,0,0,0,2493728,778365,636124,0,0,142241,1715363,957078,442759,584,244,834,70332,250,0,34024,408051,683020,483,480,3,0,0,245423,244454,0,292,677,235,1367,434874,638,109,75156,0,0,0,4002512,3976871,21085,4556,0
83,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,97,4,0,0,0,0,97,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0
