"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,29217311059193.8,40833969458.9326,4110870021.6198,4108670807.98017,2876941101.21147,2199213.63963,878860656798.092,591997948766.249,473009719861.961,74418000,138301754.04,118988228904.288,286862708031.843,188406276523.81,4993659792.92168,2210926116.92487,4521618520.44203,1132293207.1632,39958752509.2335,437241787.08868,234770179.48472,117665166228.715,17486618361.3207,77715236687.1445,868450423.03576,826776000.73576,0,483000,57127903281.0965,10643530140.9246,724857489.15968,721503578.85373,7540976277.36033,87532496.71385,8453394322.86805,12287800498.0211,14967492112.0253,14798403502.8769,169088609.14848,28319372040262,2675420025,28316696620237,0,242551625.72026
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,8847950406.64168,56603026.16402,0,0,0,0,1370652742.64168,699990966.04352,59310062.70526,0,0,640680903.33826,670661776.59816,604385023.59831,37310334.29447,396600,0,14697745.50685,214946678.16361,0,0,117673909.75167,219359755.88171,38112419.04548,2355007,2355007,0,0,0,14345693.43,400,2684211.8047,18404266.81078,322840,2334318.00246,25830015.95191,0,0,0,7477297664,2880000,7474417664,0,0
2,3947,"АО ""АИГ""",Москва,387886251.6173,0,0,0,0,0,384881226.6173,0,0,0,0,0,384881226.6173,208533282.60782,13660,0,0,0,49274987.115,0,0,159244635.49282,0,97605658.13921,25190,25190,0,0,0,0,0,0,97580468.13921,0,0,78742285.87027,0,0,0,3005025,3005025,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,1806683397171.19,692150472.57,0,0,0,0,71743084347.19,9372899302.46,4060690497.58,5756000,0,5312208804.88,62370185044.73,26940477216.32,551636207.86,114123657.7,2401271513.38,187786963.74,7921542971.18,103224135.03,53883630.6,11742634039.15,3918257728.28,31668217712.32,42785597.76,42785597.76,0,0,29828101509.22,477592167.61,5942242.85,44819878.69,1265932709.52,3043606.67,775777374.5,2985712741.59,0,0,0,1734940312824,218955000,1734721357824,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,15983250.43426,0,0,0,0,0,15983250.43426,6367637.1431,1910623.0291,0,0,4457014.114,9615613.29116,1769586.80952,267508.81449,0,0,0,44023.79496,0,0,1356763.06807,101291.132,7846026.48164,1000,1000,0,0,0,0,0,8281.74387,134844.74377,7701899.994,0,0,0,0,0,0,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,350219675697.282,54383728.64608,0,0,0,0,21618025081.2817,1981893734.75661,613932244.07683,0,0,1367961490.67978,19636131346.5251,14996469034.2251,253638764.25338,55493.7722,0,5231613.1124,13845051137.084,0,0,764355699.36628,128136326.63685,206665810.54295,65749988.4,65749988.4,0,0,0,127418.1,79697.86,5960664.51463,134747541.66832,500,0,4432996501.75701,0,0,0,328601650616,32835000,328568815616,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,275925623248.609,31542724.83898,0,0,0,0,3126894000.80851,399252915.70349,185605185.14248,0,0,213647730.56101,2727641085.10502,510495985.61267,119419592.63815,0,62884788.40637,3441310.00353,37759049.57449,179905.2,0,188626267.32493,98185072.4652,2213251548.37085,951420.3004,951420.3004,0,0,2121307331.6,68917031.44411,1182206.10161,103830.50456,20639728.42017,150000,115961.30608,3777589.81542,0,0,0,272798729247.8,27335000,272771394247.8,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,34392204.63262,0,0,0,0,0,34392204.63262,357000,0,0,0,357000,34035204.63262,33345301.63262,295455.86826,0,0,118892.93894,2419486.49403,0,0,29940832.86981,570633.46158,689903,0,0,0,0,0,87903,0,0,602000,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,57861004.79867,3291050,0,0,0,0,57861004.79867,31749933.45641,12396268.95641,0,0,19353664.5,26111071.34226,17118455.49244,478925.503,0,0,0,110855,0,0,7674807.47,8853867.51944,2529485,0,0,0,0,0,0,0,0,2529485,0,0,6463130.84982,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,83310448.19324,0,0,0,0,0,83310448.19324,63013578.26095,21514342.30371,0,0,41499235.95724,20296869.93229,19190219.65773,186601.99235,878340,0,370.235,15968040.61934,0,0,1692614.42038,464252.39066,1105420.23419,0,0,0,0,0,27894,0,0,330526.23419,747000,0,1230.04037,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,3234332314.67069,0,0,0,0,0,3234332314.67069,3081731941.56084,21385101.79652,0,0,3060346839.76432,152600373.10985,3523482.53417,0,0,0,0,0,0,0,0,3523482.53417,87961235.55832,0,0,0,0,0,0,0,0,87068735.55832,892500,0,61115655.01736,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,514471414241.722,0,0,0,0,0,2374165303.62815,508833292.15235,237620228.63535,0,0,271213063.517,1865332011.4758,1794827627.09114,47969169.79878,20410032.64176,0,599694.27532,21925869.72112,1591512.21544,1570487.9574,1651565641.14525,50765707.29347,33321810.39597,3386596.49504,3386596.49504,0,0,4675.35169,670922.4,10676697.44156,2942501.29234,14691292.82897,949124.58637,67287.41445,37115286.57424,35345434.094,35345434.094,0,512061903504,17210000,512044693504,0,0
12,3256,"АО ""МетЛайф""",Москва,1289017584.47599,0,252245400.73245,252191800.80792,8942528.36882,53599.92453,1036772183.74354,1036772183.74354,990994250.82754,0,0,45777932.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,36069380356.6927,133513.99226,0,0,0,0,125143680.6927,26839368.29883,10236844.17256,0,0,16602524.12627,98304312.39387,79944817.18781,21890746.65822,13360.4,4250,15494892.58081,11084491.21698,784.30406,0,22105678.07685,9350613.95089,17811796.45313,981100,981100,0,0,47096.6,5641728.75,4000,1484392.57874,9588141.60936,65336.91503,59309.17335,488389.57958,0,0,0,35944236676,7780000,35936456676,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,260884605.10004,0,66186457.86565,66186457.86565,0,0,194698147.23439,194698147.23439,115588326.51839,0,0,79109820.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587191.62565
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,77041032.28648,0,0,0,0,0,77041032.28648,0,0,0,0,0,77041032.28648,148040,0,0,0,0,0,0,0,0,148040,76892992.28648,0,0,0,0,0,0,0,0,76892992.28648,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,362012860.54725,0,0,0,0,0,362012860.54725,167534619.64229,72008230.18312,0,0,95526389.45917,194478240.90496,192500003.12496,177651414.37455,0,0,232284,5615712.00106,200,0,3666301.13389,5334091.61546,1978237.78,607190,607190,0,0,0,0,0,20000,1309997.78,41050,0,0,0,0,0,0,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,22214606.668,70319.4,973172.45654,972098.45654,0,1074,21241434.21146,21241434.21146,2046712.89796,0,0,19194721.3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,77760745244.4874,0,0,0,0,0,1604024836.4874,70386510.08051,55141686.19651,0,0,15244823.884,1533638326.40689,1432832566.81361,11890900.40074,593492.622,132010.76,1180368.79379,1062947390.98358,0,0,286918855.18729,69169548.06621,48653780.46819,3620551.8373,3620551.8373,0,0,967399.9498,2734976.05414,1020553.8,3784178.049,36459070.77795,67050,1535796.35136,50616182.77373,0,0,0,76156720408,12355000,76144365408,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,5891973.04268,0,4394828.4968,4394828.4968,0,0,1497144.54588,1497144.54588,1437144.54588,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679545.085
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,4269325768.85058,0,0,0,0,0,363836605.60958,145482644.96226,71031394.93377,0,0,74451250.02849,218353960.64732,208780298.04244,28086961.59516,12552649.34946,0,118073.2895,96319579.45266,0,0,40365792.26182,31337242.09384,2430165.73924,1210600,1210600,0,0,0,0,0,2250,903265.73924,314050,0,7143496.86564,0,0,0,3905489163.241,9775000,3895714163.241,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,32265.94037,14235.80028,0,0,0,0,32265.94037,32265.94037,0,0,0,32265.94037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,4741183.40054,0,0,0,0,0,4741183.40054,625924.42858,625924.42858,0,0,0,4115258.97196,3968501.77196,696121.23,0,8500,0,0,1436188.90209,1436188.90209,1442906.87633,384784.76354,84025,0,0,0,0,2000,0,0,10000,72025,0,0,62732.2,0,0,0,0,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,15081109099250.3,28283807156.8165,0,0,0,0,152194066329.708,51833528135.9254,12655123541.1085,0,0,39178404594.8169,100360538193.783,72741599232.8705,401920248.89442,550851802.01294,1190458382.59557,205308280.81578,2834418605.61342,13707738.30877,5840869.98746,66198513304.4939,1346420870.13565,22725168241.4018,42472159.264,42472159.264,0,396000,19490054012.5551,895678322.318,429449505.33005,188974053.91849,1672817621.75853,5326566.2576,3892045263.38804,1001725456.12272,14700390848.5632,14700390848.5632,0,14914214642072,761645000,14913452997072,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,234322188156.253,2291690,0,0,0,0,186376708.25293,43860574.61135,3603695.61135,0,0,40256879,142516133.64158,129470235.92664,162835.3701,0,4136.66,0,5168346.31689,0,0,123895194.95096,239722.62869,12973557.71494,0,0,0,0,82100,157993.5,0,1435550,10426520.01494,871394.2,0,72340,0,0,0,234135811448,10395000,234125416448,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,6134981.26373,0,0,0,0,0,6134981.26373,5823374.99235,5189100.88235,0,0,634274.11,311606.27138,311553.17138,0,0,0,0,0,0,0,311427.17138,126,0,0,0,0,0,0,0,0,0,0,0,0,53.1,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,24056217.91581,0,0,0,0,0,24056217.91581,3090,3090,0,0,0,24053127.91581,24053127.91581,211371,0,0,0,0,23672045.06663,11464607.895,169711.84918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,40301794.90566,0,0,0,0,0,40301794.90566,4871006.85085,1798404.12785,0,0,3072602.723,35430788.05481,21502697.95591,3449107.265,0,0,11624112.50993,895319.32704,0,0,3452030.33328,2082128.52066,9951477.42168,1522500,1522500,0,0,0,0,0,7294998.36487,1133304.09846,674.95835,0,3976612.67722,0,0,0,0,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,96068360.28751,0,0,0,0,0,96068360.28751,17756327.73968,2250122.63462,0,0,15506205.10506,78312032.54783,11536633.08209,86462.81246,0,3170476.74927,0,1197680.72137,0,0,4549760.96494,2532251.83405,66775399.46574,0,0,0,0,65983500,0,1600,20321.19375,769978.27199,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,36572561.61831,376399.89,0,0,0,0,36572561.61831,1943500.52356,1507155.63432,0,0,436344.88924,34629061.09475,34517226.63575,26645176.44769,0,0,0,197765.00188,375,0,6474596.91656,1199313.26962,111130,0,0,0,0,0,0,0,0,111130,0,0,704.459,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,2387771243.24992,0,0,0,0,0,2387771243.24992,2023441655.5955,2023441655.5955,0,0,0,364329587.65442,330238247.54539,138142706.08353,0,0,0,0,0,0,363790.55,191731750.91186,12225875.4848,9682420,9682420,0,0,0,0,0,0,2543455.4848,0,0,21865464.62423,0,0,0,0,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,10573602.49298,9906.95874,10242452.49298,10242452.49298,3742971.94355,0,331150,331150,0,0,0,331150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823175.45322
34,0212,"АО ""Цюрих надежное страхование""",Москва,2649830945.25599,63062399.89656,0,0,0,0,2649830945.25599,5235981.49287,5235981.49287,0,0,0,2644594963.76312,1868686046.07469,0,0,0,0,701126540.57762,0,0,1167559505.49707,0,168542869.0666,19193980,19193980,0,0,0,0,0,23774172.06079,125574717.00581,0,551141517.96376,56224530.65807,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,449483289.95713,1603915.56807,0,0,0,0,449483289.95713,177171025.54995,175161529.46995,0,0,2009496.08,272312264.40718,234087635.83112,57771600.77168,0,0,0,17546749.96689,0,0,146980245.75876,11789039.33379,19768942.62282,1309300,1309300,0,0,0,0,0,1951142.987,16508499.63582,0,17376408.024,1079277.92924,0,0,0,0,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,686662560.71715,7756196.69927,0,0,0,0,545267160.71715,14487596.18284,6824976.87588,0,0,7662619.30696,530779564.53431,293048687.86968,328999.13845,0,0,1422500,272967761.13339,0,0,13159717.93609,5169709.66175,237730306.66463,342274.55,342274.55,0,0,0,222923850,2000,335184.67389,14126997.44074,0,0,570,0,0,0,141395400,525000,140870400,0,0
37,1858,"АО СК "" Армеец""",Москва,17609742.83624,1100665.24669,0,0,0,0,17609742.83624,7329680.67636,2432058.17132,0,0,4897622.50504,10280062.15988,7669756.41889,282613.43411,0,0,0,209045.94726,0,0,5077943.31511,2100153.72241,2601396.29808,10000,10000,0,0,11011.2,0,500,0,2365285.09808,214600,0,8909.44291,0,0,0,0,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,54022571124.2533,206464662.55667,0,0,0,0,34336209324.2533,29640460615.5706,28623779822.0049,4614000,0,1016680793.56568,4695748708.68278,3900441182.91107,0,96369885.42133,39700502.33922,40362666.41752,1834736800.99358,0,0,1846358715.41141,42912612.32801,364644521.145,38839721.7,0,0,0,123520752,0,1508370.76435,9272226.416,184573513.48465,6929936.78,291105873.45018,139557131.17653,0,0,0,19686361800,8205000,19678156800,0,0
39,0518,"АО СК ""БАСК""",Белово,51758674.4415,0,0,0,0,0,47468674.4415,4762447.62638,989687.02067,0,0,3772760.60571,42706226.81512,41857614.78412,1042115.6843,0,0,0,6784163.29472,0,0,33813277.74898,218058.05612,784631.38,5526.48,5526.48,0,0,0,0,0,0,779104.9,0,0,63980.651,0,0,0,4290000,4290000,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,481683345.18473,1901350.85799,0,0,0,0,481683345.18473,32249432.31612,31270142.31612,0,0,979290,449433912.86861,441547449.78159,1793984.7364,0,0,1600,426387779.29006,0,0,11767034.61443,1597051.1407,7130560.08642,339200,339200,0,0,0,1000,0,2295107.4,4495252.68642,0,0,755903.0006,0,0,0,0,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,352508928.66253,0,0,0,0,0,352508928.66253,5390,5390,0,0,0,352503538.66253,352338708.66253,0,0,0,0,178193816.12525,0,0,174003691.67043,141200.86685,162530,0,0,0,0,0,0,0,0,162530,0,0,2300,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,908058150.19548,65316348.2794,136770.58828,27326.48702,0,109444.10126,907921379.6072,907921379.6072,760708515.1442,0,0,147212864.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2947,"АО СК ""РСХБ-Страхование""",Москва,1231660064.91776,0,0,0,0,0,1230950064.91776,140329994.28004,135479250.48008,0,0,4850743.79996,1090620070.63772,1014521109.13773,5222610.55031,48697.68071,0,50139.2937,4188017.65399,177928803.60302,83870117.09611,753583844.62975,73498995.72625,32962944.17317,459400,459400,0,0,0,29050,0,401000,32073494.17317,0,8359900.75806,34776116.56876,0,0,0,710000,710000,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,183809184721.499,0,0,0,0,0,425843049.4987,4355340.13109,3438165.78773,0,0,917174.34336,421487709.36761,404688282.83678,3075178.54604,0,0,31322.59212,2779373.27066,12566.6,0,387428686.93758,11361154.89038,4033201.46871,70553.48572,70553.48572,0,0,12300,75040,45724.014,8800,3810283.96899,10500,12225184,541041.06212,0,0,0,183383341672,22545000,183360796672,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,1642494.41013,0,0,0,0,0,1642494.41013,0,0,0,0,0,1642494.41013,11796.38549,0,0,0,0,0,11796.38549,0,0,0,1396900,0,0,0,0,0,0,0,0,0,1396900,106500,127298.02464,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,758367.12472,0,0,0,0,0,758367.12472,0,0,0,0,0,758367.12472,0,0,0,0,0,0,0,0,0,0,733315,0,0,0,0,0,0,0,0,0,733315,0,25052.12472,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,947070,0,0,0,0,0,947070,0,0,0,0,0,947070,4270,0,0,0,0,0,0,0,0,4270,942800,0,0,0,0,0,0,0,0,942800,0,0,0,0,0,0,0,0,0,0,0
49,4169,"НКО ПОВС ""ГарантИнвест""",Москва,500,0,0,0,0,0,500,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,302294.956,0,0,0,0,0,302294.956,0,0,0,0,0,302294.956,302294.956,2745.9,0,0,0,0,0,0,294303.696,5245.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,22148751.84892,0,0,0,0,0,22148751.84892,0,0,0,0,0,22148751.84892,20122536.89376,1969115.77,0,0,0,378271.57215,0,0,17775149.55161,0,1892514.95516,0,0,0,0,0,0,0,100000,1792514.95516,0,0,133700,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,64899.764,0,0,0,0,0,64899.764,0,0,0,0,0,64899.764,64899.764,64899.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1137631.571,0,0,0,0,0,1137631.571,0,0,0,0,0,1137631.571,0,0,0,0,0,0,0,0,0,0,1104229.571,0,0,0,0,0,0,0,0,0,1104229.571,0,33402,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,654151.305,0,0,0,0,0,654151.305,0,0,0,0,0,654151.305,654151.305,43397.917,0,0,0,0,0,0,588943.388,21810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,450,0,0,0,0,0,450,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,61957917315.722,0,0,0,0,0,178629159.0919,174984444.16324,97836444.16324,0,0,77148000,3644714.92866,1171973.00378,0,0,40000,0,36712.71709,0,0,1089172.87669,6087.41,1918191.76188,0,0,0,0,313805.6,233367,699252.36837,0,671766.79351,0,0,554550.163,176467492.63008,7378883.4816,169088609.14848,61602820664,22035000,61580785664,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,92964828661.308,82396230.77976,0,0,0,0,2468125493.30802,943206433.7935,844006694.87835,6284000,0,99199738.91515,1524919059.51452,1277275804.81736,24167912.39517,321192.82784,0,23135105.9684,277764630.09387,2229647.4091,2229647.4091,595096610.93208,354560705.1909,215062263.47661,2548948.56,2548948.56,0,0,0,107572171.13225,0,49961541.13896,54978102.6454,1500,29530344.82059,3050646.39996,0,0,0,90496703168,7480000,90489223168,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,168484729.73412,0,0,0,0,0,168484729.73412,43951806.53805,39446337.19595,0,0,4505469.3421,124532923.19607,102103305.29151,418295.405,0,2771635.38344,3740,49200,367679.7705,0,27927154.5792,70565600.15337,22343284.56514,3500,3500,0,0,18665635,0,0,185800,3488349.56514,0,0,86333.33942,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,530514260.23828,822739.86785,422897876.92141,422897876.92141,367439156.70984,0,107616383.31687,107616383.31687,10398136.21692,0,0,97218247.09995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43706666.23886
