"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,36162359839457.6,17987887012.6335,21389998671.6834,21374211212.499,11993197345.4925,15787459.18436,1214689731462.63,780006860054.293,685438862130.895,511584517.81346,140513917.815,94567997923.3984,434682871408.334,285857989260.766,6292482769.03591,3537525753.35689,5728495505.08645,1288835631.81733,47386470578.6095,412254374.7401,180677483.83013,194328829551.004,26883095097.1158,116494185222.031,1773952340.18336,1769996440.18336,0,8857896.86,76877344428.363,22082550106.276,1327337654.95013,1543704260.89198,12720238253.6268,160200280.87934,17043831731.3129,15286865194.2248,18479155070.0412,18479155070.0412,0,34907800954253.2,3320027965.36805,34904480926287.9,0,866304326.57614
1,2284," ГСАО ""Плато""",Москва,5053312.4519,0,0,0,0,0,5053312.4519,257645,257645,0,0,0,4795667.4519,4428167.4519,2515,0,0,0,138257.34497,0,0,4182541.06693,104854.04,367500,0,0,0,0,0,0,0,0,367500,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1050779458.03126,1761070.49578,437278348.26012,437278348.26012,401883623.19012,0,613501109.77114,613501109.77114,132257229.15814,0,0,481243880.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,1266428580.0687,0,0,0,0,0,1266428580.0687,891966806.56475,891966806.56475,0,0,0,374461773.50395,132438146.06564,88767424.35154,0,0,0,0,0,0,339364.557,43331357.1571,6688977,5246200,5246200,0,0,0,0,0,0,1442777,0,0,235334650.43831,0,0,0,0,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,2917769411.41623,13162675.0223,0,0,0,0,2917769411.41623,7438692.32102,7438692.32102,0,0,0,2910330719.09521,1998556418.45665,1124919.349,0,0,0,483743319.1786,0,0,1513498515.13271,189664.79634,212178717.89794,9587229.16667,9587229.16667,0,0,0,0,0,35310611.02484,167280877.70643,0,575178405.33027,124417177.41035,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,865607106.23777,36669498.66275,5186281.69458,2675862.0371,0,2510419.65748,860420824.54319,860420824.54319,562860863.88519,0,0,297559960.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622698.75322
6,3947,"АО ""АИГ""",Москва,1388516273.57741,0,0,0,0,0,1385008308.20941,509563.984,509563.984,0,0,0,1384498744.22541,600076273.25157,120000,0,0,0,89191228.665,0,0,510765044.58657,0,207910496.87669,3397453.935,3397453.935,0,0,0,0,0,0,204513042.94169,0,0,576511974.09715,0,0,0,3507965.368,3507965.368,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,4561246275957.82,800754889.2,0,0,0,0,703219063061.82,641413427742.4,627114702383.08,6716000,0,14298725359.32,61805635319.42,22444072864.29,704073283.92,374779391.01,2740334097.72,153783098.64,4900216456.87,108433685.55,47957907.1,12528234425.45,934218425.13,32976867113.41,568267022.95,568267022.95,0,0,30774676503.46,515047007.8,15584617.58,57826866.11,1037514428.13,7950667.38,1406279212.64,4978416129.08,0,0,0,3858027212896,281340000,3857745872896,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,22067310.25315,9826975,0,0,0,0,22067310.25315,13195215.3794,1651948.8359,0,0,11543266.5435,8872094.87375,2491315.19454,431515.44123,0,0,0,9507.65967,0,0,1757242.69424,293049.3994,6380779.67921,341000,341000,0,0,0,0,0,28406.62352,952717.61569,5058655.44,0,0,0,0,0,0,0,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,457257954481.006,88131531.31649,0,0,0,0,6518321065.00615,2501597826.82958,226811267.44007,0,0,2274786559.38951,4016723238.17657,2826666330.64192,313280218.499,273045.12,0,13282896.22779,1261824443.78509,0,0,995957422.87208,242048304.13796,250983266.01046,162043720.006,162043720.006,0,0,0,255621.1325,86776.41,7947707.87852,80648940.58344,500,0,939073641.52419,0,0,0,450739633416,43765000,450695868416,0,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,7885606.21354,0,7263320.42948,7263320.42948,0,0,622285.78406,622285.78406,584474.93406,0,0,37810.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6621812.68209
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,229538831847.858,0,0,0,0,0,803696542.6538,353631265.77224,160417694.66671,330000,0,193213571.10553,450065276.88156,427137642.01681,116568630.0025,0,0,137544.65825,5895377.31622,479557.3,0,211352424.0889,92704108.65094,20226279.44716,1247862.25555,1247862.25555,0,0,0,428949.00188,10000,118193.27218,18096103.55755,325171.36,71662.22347,2629693.19412,0,0,0,228735135305.204,22620000,228712515305.204,0,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,3732821,8200,0,0,0,0,3732821,3732821,0,0,0,3732821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,55522335.26431,0,0,0,0,0,55522335.26431,3222322.97685,2879122.97685,0,0,343200,52300012.28746,50385684.66651,664278.55001,0,0,98227.77909,0,0,0,48071396.61022,1551781.72719,1759505.5404,0,0,0,0,0,72624.3,200,0,1639000,47681.2404,0,154822.08055,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,92250446.18081,1384850,0,0,0,0,92250446.18081,45919149.48723,35459345.75723,0,0,10459803.73,46331296.69358,30457204.20184,281785.366,0,0,0,5340,0,0,5421630.38734,24748448.4485,7917839.492,0,0,0,0,0,0,0,0,7917839.492,0,0,7956252.99974,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,19081473.6347,0,0,0,0,0,19081473.6347,11945993.48528,7044744.81,0,0,4901248.67528,7135480.14942,4799354.86105,241117.64,0,0,38074.885,1206536.81622,0,0,2581253.71718,732371.80265,2323035.28837,9000,9000,0,0,0,28494,0,0,686541.28837,1599000,0,13090,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,758710893.24301,0,0,0,0,0,758710893.24301,705652654.66213,7345386.45606,0,0,698307268.20607,53058238.58088,1261840.06351,0,0,0,0,0,0,0,0,1261840.06351,34081862.10709,0,0,0,0,0,0,0,0,31019862.10709,3062000,0,17714536.41028,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,623076960465.413,0,0,0,0,0,1255661345.41331,371919492.90573,221860673.92323,0,0,150058818.9825,883741852.50758,829046102.54064,73355956.07989,755838.51931,0,558542.73026,287490.47171,72670.47257,17648,653168988.54009,100846615.72681,31573589.85777,4582293.50903,4582293.50903,0,0,5277.91306,243421,8402296.34497,11477527.29134,5783993.05937,1078780.74,9589343.86659,13532816.24258,0,0,0,621821299120,22510000.00005,621798789120,0,0
19,3256,"АО ""МетЛайф""",Москва,1870865009.37694,0,394800966.21797,392247702.9862,0,2553263.23177,1476064043.15897,1476064043.15897,1030841695.52849,0,0,445222347.63048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2346,"АО ""ОСК""",Самара,29896534366.1484,0,0,0,0,0,116683782.14839,30536042.95423,11741195.8267,0,0,18794847.12753,86147739.19416,67895762.19626,23122609.09148,20183.52,0,5196609.46361,1678577.22394,4936.20958,0,25859734.62445,12013112.0632,17761297.72695,1238200.001,1238200.001,0,0,61330.4,2979188.4331,4000,2016982.76606,11380089.96129,81506.1655,207547.0632,283132.20775,0,0,0,29779850584,8775000,29771075584,0,0
21,3748,"АО ""Русский Стандарт Страхование""",Москва,329288304.32755,0,60376204.01451,60376204.01451,0,0,268912100.31304,268912100.31304,166610930.81304,0,0,102301169.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11886287.21368
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,81930,0,0,0,0,0,81930,3020,3020,0,0,0,78910,25810,25510,0,0,0,0,0,0,0,300,53100,53000,53000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,388256274.83558,473204.44478,0,0,0,0,388256274.83558,229131714.08598,110538565.64598,0,0,118593148.44,159124560.7496,55084877.66389,0,0,0,0,0,0,0,0,55084877.66389,7700238.6495,0,0,0,0,0,0,0,0,7700238.6495,0,0,96339444.43621,0,0,0,0,0,0,0,0
24,2619,"АО ""СК ""Астро-Волга""",Самара,57360379.16462,0,0,0,0,0,57360379.16462,25764850.68293,16896894.41887,0,0,8867956.26406,31595528.48169,29924943.65675,20180045.59115,0,0,219359.8,1533811.96739,385,0,3503923.98914,4487417.30907,1668915.00294,0,0,0,0,0,0,0,49903.93263,1619011.07031,0,0,1669.822,0,0,0,0,0,0,0,0
25,0507,"АО ""СК ""Колымская""",Хабаровск,36571774.03996,292889.9,6640905.84481,6630295.25311,0,10610.5917,29930868.19515,29930868.19515,6533673.78465,0,0,23397194.4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0915,"АО ""СК ""ПАРИ""",Москва,41341832292.8528,0,0,0,0,0,1264798215.17284,144131380.50421,128199999.54521,0,0,15931380.959,1120666834.66863,1020793552.25436,11534788.99673,834587.28854,71372.264,534417.24747,83166281.89183,0,0,763113265.28917,161538839.27662,63006539.26445,5085490.98255,5085490.98255,0,0,231228.5,2799951.67529,109800,5005459.26549,49443525.85752,331082.9836,1001073.81154,35865669.33828,0,0,0,40077034077.68,17270000,40059764077.68,0,0
27,2733,"АО ""СК ""Резерв""",Хабаровск,20283485.96674,0,0,0,0,0,20283485.96674,20263109.05874,20263109.05874,0,0,0,20376.908,13875,0,0,0,0,0,0,0,0,13875,4625,0,0,0,0,0,0,0,0,4625,0,0,1876.908,0,0,0,0,0,0,0,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,3660,0,0,0,0,0,3660,3660,0,0,0,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,255694724096.515,0,0,0,0,0,323581104.51508,119625007.01931,119625007.01931,0,0,0,203956097.49577,174845717.04329,48550456.63638,828028.59782,0,33552.6106,20461576.6517,0,0,42846028.66442,62126073.88237,6572701.58184,2993200,2993200,0,0,0,0,0,6000,2077801.58184,1495700,0,22537678.87064,0,0,0,255371142992,10930000,255360212992,0,0
30,2359,"АО ""СК УСПЕХ""",Москва,3387028.78442,0,0,0,0,0,3387028.78442,1697074.655,17687.31391,0,0,1679387.34109,1689954.12942,609840.81551,0,0,0,0,0,0,0,593983.5016,15857.31391,20500,0,0,0,0,0,0,0,0,20500,0,931904.5,127708.81391,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,36727.00905,11265.97629,0,0,0,0,36727.00905,36727.00905,0,0,0,36727.00905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,8145976.60672,0,0,0,0,0,8145976.60672,293159.46317,293159.46317,0,0,0,7852817.14355,7627551.14355,936024.8093,0,21916.209,0,0,3037657.83803,1894493.92109,2912442.6576,719509.62962,215690,0,0,0,0,3000,0,0,25480,187210,0,0,9576,0,0,0,0,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,17276732511175.9,0,0,0,0,0,265264213633.826,48851274130.813,16347477766.3545,0,0,32503796364.4585,216412939503.013,165439732372.225,797891514.05737,1129149249.6262,1304349079.62686,339961775.00214,33573809070.3051,12118576.12813,4572017.44869,126149468357.974,2132984749.50618,39027797608.6755,62335533.578,62335533.578,0,360000,20683104087.2139,11223020924.12,798621321.35514,538026308.62184,5712365188.55943,9964245.22716,11029239404.3866,916170117.72549,13970444182.0873,13970444182.0873,0,16997497853360,816940000,16996680913360,0,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,342149395855.964,937355.8,0,0,0,0,699719999.96359,97922752.14702,6839869.33702,0,0,91082882.81,601797247.81657,564452719.87444,87409.36131,0,4250,37000,486195.17405,0,0,563132084.81592,705780.52316,34393215.45058,0,0,0,0,103500,181011.8,0,3471505.41994,29943203.8536,693994.37704,0,2951312.49155,0,0,0,341449675856,13010000,341436665856,0,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,5032023.37637,0,0,0,0,0,5032023.37637,3250,3250,0,0,0,5028773.37637,5005773.37637,280526.4971,0,0,0,0,4652034.77713,4652034.77713,73212.10214,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,278588.187,0,0,0,0,0,278588.187,278588.187,0,0,0,278588.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,158083664.39448,467.8,0,0,0,0,158083664.39448,153196501.52327,37330769.45658,0,0,115865732.06669,4887162.87121,4239121.2711,0,224294.4,0,0,0,0,0,2725857.32922,1288969.54188,638753.88864,0,0,0,0,0,0,0,0,328875.7871,309878.10154,0,9287.71147,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,30606557.10606,0,0,0,0,0,30606557.10606,8185204.64674,391417.52082,0,0,7793787.12592,22421352.45932,13176776.77537,4401335.596,0,0,0,39534.86522,0,0,5478602.85828,3257303.45587,6745693.88372,2287000,2287000,0,0,0,0,0,3404770.10573,994977.3038,58946.47419,0,2498881.80023,0,0,0,0,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,91775000,0,0,0,0,0,91775000,91775000,0,0,0,91775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,139374230.867,0,0,0,0,0,139374230.867,22136442.082,1360773.924,0,0,20775668.158,117237788.785,18801699.892,120617.708,0,10679856.88,0,16155.856,0,0,5041488.545,2943580.903,98436088.893,0,0,0,0,97720060,0,6900,24116.139,685012.754,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,57038129.41801,15738.11199,0,0,0,0,57038129.41801,9033347.55159,8308859.98983,0,0,724487.56176,48004781.86642,47894704.23142,37731779.25795,0,0,0,4723.10156,763,0,9078429.1678,1079009.70411,105185,0,0,0,0,0,0,0,0,105185,0,0,4892.635,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,48038487.54345,53888.33317,47724710.70345,47716360.97048,20595717.5822,8349.73297,313776.84,313776.84,313776.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25137704.841
43,3995,АО ВТБ Страхование жизни,Москва,88453417.22379,962772.05515,85622344.96154,85620753.76154,0,1591.2,2831072.26225,2831072.26225,2793572.26225,0,0,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49679908.246
44,3300,"АО СГ ""Спасские ворота""",Салехард,2754480223.3551,1856703.81093,0,0,0,0,367473319.3551,39038775.09601,10049278.10667,0,0,28989496.98934,328434544.25909,44875507.72524,269714.605,0,688531.1983,1589500,25855398.18248,0,0,9300205.54134,7172158.19812,283559036.53385,64415.6,64415.6,0,0,9662340,264833550,2000,379952.4,8616778.53385,0,0,0,0,0,0,2387006904,1225000,2385781904,0,0
45,1858,"АО СК "" Армеец""",Москва,29356154.39873,6107810.98544,0,0,0,0,29356154.39873,15929728.48323,3600142.35054,0,0,12329586.13269,13426425.9155,9412435.34517,519196.89903,0,0,5850,113000,0,0,5745640.88663,3028747.55951,3990271.10764,10000,10000,0,0,14000,0,2628.995,1035000,2404408.85884,524233.2538,0,23719.46269,0,0,0,0,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,26415810346.1068,426230971.1246,0,0,0,0,5893168722.10677,1118623690.30626,216634054.2646,187368000,0,901989636.04166,4774545031.80051,3635670151.31008,188032.2,74747643.35418,132468739.71296,50511255.04573,1257969601.8308,0,0,2080883107.0583,38901772.10811,651188107.12309,70316.1,70316.1,0,0,417303246.43,0,2832976.9833,22438471.8386,203039749.42561,5503346.34558,384361339.00513,103325434.36221,0,0,0,20522641624,11895000,20510746624,0,0
47,0278,"АО СК ""АСКОМЕД""",Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,61023959.57989,0,0,0,0,0,56323959.57989,4651012.59755,1006537.59334,0,0,3644475.00421,51672946.98234,36543667.00234,1306776.50491,0,0,0,794110.245,0,0,33938492.35231,504287.90012,15094773.98,22526.48,22526.48,0,0,0,0,0,0,15072247.5,0,0,34506,0,0,0,4700000,4700000,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,219272167.63674,772694.8581,0,0,0,0,219272167.63674,85169831.44582,84992211.44582,0,0,177620,134102336.19092,125473057.38706,491912.158,0,0,1940,101271435.60658,0,0,21896460.33454,1811309.28794,7653231.39717,436900,436900,0,0,0,5000,4924.2,2047625.24,5158781.95717,0,0,976047.40669,0,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,29447792.72023,0,0,0,0,0,29447792.72023,26064480.02366,26019180.02366,0,0,45300,3383312.69657,3358107.69657,20054.669,259519.78,0,0,2483832.27107,0,0,409132.75684,185568.21966,25205,0,0,0,0,0,0,0,0,25205,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,90529000.85696,0,0,0,0,0,90529000.85696,5100,5100,0,0,0,90523900.85696,90356120.85696,0,0,0,0,43677468.78643,0,0,46453230.9946,225421.07593,167780,0,0,0,0,0,0,0,0,167780,0,0,0,0,0,0,0,0,0,0,0
52,1867,"АО СК ""Коместра - Томь""",Томск,135414247.06611,0,0,0,0,0,135414247.06611,124955036.949,1720122.667,0,0,123234914.282,10459210.11711,9917668.59411,4317163.759,0,0,0,60056.606,0,0,2852456.93711,2687991.292,541541.523,28100,28100,0,0,0,0,0,182271.1,259680,71490.423,0,0,0,0,0,0,0,0,0,0
53,2947,"АО СК ""РСХБ-Страхование""",Москва,2018930920.04024,0,0,0,0,0,2017940920.04024,669481539.96692,565003658.71998,0,0,104477881.24694,1348459380.07332,1258641960.73153,7427855.44058,74532.98146,2836600,129136.82561,1328579.24327,185806801.19289,76982753.40679,956764676.36474,104273778.68298,46503189.84004,260000,260000,0,0,0,27050,0,480000,45494746.97824,241392.8618,19316868.02579,23997361.47596,0,0,0,990000,990000,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,9635640638.28841,0,0,0,0,0,410111270.28841,11529294.69264,10403186.19209,0,0,1126108.50055,398581975.59577,383106210.44312,3746180.47262,0,0,19802.63757,423902.50352,16928.566,0,360249421.08853,18649975.17488,4198020.38048,94953.333,94953.333,0,0,4100,73040,93624.014,11200,3870103.03348,51000,10357552,920192.77217,0,0,0,9225529368,23935000,9201594368,0,0
55,1675,Либерти Страхование (АО),Санкт-Петербург,7917697106.52627,16043141.90224,0,0,0,0,1820564986.52627,1233879525.73514,365393055.2729,0,0,868486470.46224,586685460.79113,514006807.91951,45778869.88509,440540,0,7372892.23434,2513216.72066,0,0,158223454.72648,299677834.35294,41375735.81296,3618989.475,3618989.475,0,0,0,12819014.18,1000,2532846.36318,21920214.75215,483671.04263,4673154.24399,26629762.81467,0,0,0,6097132120,4455000,6092677120,0,0
56,4349,"НКО ""МОВС""",Санкт-Петербург,4493450,0,0,0,0,0,4493450,0,0,0,0,0,4493450,0,0,0,0,0,0,0,0,0,0,4449850,0,0,0,0,0,0,0,0,0,4449850,43600,0,0,0,0,0,0,0,0,0
57,4314,"НКО ""ПОВС застройщиков""",Москва,1159015.17193,0,0,0,0,0,1159015.17193,0,0,0,0,0,1159015.17193,0,0,0,0,0,0,0,0,0,0,1159015.17193,0,0,0,0,0,0,0,0,0,1159015.17193,0,0,0,0,0,0,0,0,0,0
58,4301,НКО НОВС,Камышин,1161526.27016,0,0,0,0,0,1161526.27016,0,0,0,0,0,1161526.27016,0,0,0,0,0,0,0,0,0,0,960103.04,0,0,0,0,0,0,0,0,0,960103.04,0,201423.23016,0,0,0,0,0,0,0,0
59,4202,"НКО ОВС ""Саклау""",Казань,2426139.954,0,0,0,0,0,2426139.954,0,0,0,0,0,2426139.954,16779.954,0,0,0,0,0,0,0,0,16779.954,2409360,0,0,0,0,0,0,0,0,2409360,0,0,0,0,0,0,0,0,0,0,0
