"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,"законами10 094 284 668,5098",
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,26878215473125.8,23592839898.9932,10094284668.5098,10092558770.4634,9221068140.34552,1725898.04635,524101200983.777,183552568577.206,75170648340.0257,65752599.93978,126260261.61,108381920237.18,340548632406.571,215698434422.678,4328952699.09998,1645511222.41165,5307838038.34751,1117510016.50085,52044512304.7338,347406307.69126,169215878.0196,128843897604.525,22062806229.3677,96113462015.1172,919947974.19188,917653674.19188,0,402000,62921752596.7525,20398191833.7438,1081757101.8189,999043646.26811,9674284473.04127,118082389.3008,9298345544.86788,19438390423.9082,1305130152.35636,1305130152.35636,0,26342714857321.1,2705232835.49784,26340009624485.6,0,162384335.21176
1,2284," ГСАО ""Плато""",Москва,4732483.07377,0,0,0,0,0,4732483.07377,149520,149520,0,0,0,4582963.07377,4452963.07377,0,0,0,0,584678.4956,0,0,3864028.30317,4256.275,130000,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,331163820.23307,131969.51548,101722001.96216,101722001.96216,97452743.47338,0,229441818.27091,229441818.27091,40302127.00191,0,0,189139691.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,2572022549.68169,0,0,0,0,0,2572022549.68169,2370511194.17025,2370511194.17025,0,0,0,201511355.51144,177933234.85775,109531484.26089,0,0,0,0,0,0,339364.557,68062386.03986,12531454,7253200,7253200,0,0,0,0,0,0,5278254,0,0,11046666.65369,0,0,0,0,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,2486340956.90456,68055152.23251,0,0,0,0,2486340956.90456,7050222.15482,7050222.15482,0,0,0,2479290734.74974,1738508769.85086,324919.349,0,0,0,512474329.0218,0,0,1225544224.6089,165296.87116,200278567.38683,38896758.33333,38896758.33333,0,0,0,0,0,28474599.27508,132907209.77842,0,485242762.94437,55260634.56768,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,1429537310.5799,130943171.83518,328151.67276,61654.21507,0,266497.45769,1429209158.90714,1429209158.90714,1169914425.70914,0,0,259294733.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,1413529679.98645,0,0,0,0,0,1409936844.48861,939.857,939.857,0,0,0,1409935904.63161,690507159.41893,0,0,0,0,103127358.14437,0,0,587379801.27456,0,192051314.36245,3774948.81647,3774948.81647,0,0,0,0,0,0,188276365.54598,0,0,527377430.85023,0,0,0,3592835.49784,3592835.49784,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,2379996477906.84,907943501.8,0,0,0,0,78170164354.84,18057492110.79,6498375303.15,4368000,0,11559116807.64,60112672244.05,22810845459.76,513987580.34,212022839.39,2244059818.92,135876416.72,6118839069.37,93385770.1,41659960.81,9317826002.52,4174847962.4,27159967497.65,49462261.47,49462261.47,0,0,25618319185.54,483043089.31,13976052.45,40542225.6,952524027.9,2100655.38,824721798.27,9317137488.37,0,0,0,2301826313552,221750000,2301604563552,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,19199394.1335,6519203.908,0,0,0,0,19199394.1335,9417343.3398,2675380.8518,0,0,6741962.488,9782050.7937,1057851.54072,304403.512,0,0,0,41340.3645,0,0,587790.74082,124316.9234,8724199.25298,337000,337000,0,0,0,0,0,32596.60784,859542.35514,7495060.29,0,0,0,0,0,0,0,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,11575423.19427,0,0,0,0,0,11575423.19427,10104045.945,947344.129,0,0,9156701.816,1471377.24927,1411771.38427,15200,0,0,0,58838.873,0,0,137001.3638,1200731.14747,59605.865,0,0,0,0,0,0,0,0,59605.865,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,419643704817.193,92564786.01679,0,0,0,0,19683759049.1926,2119747942.31334,306595154.94595,0,0,1813152787.36739,17564011106.8793,13633187878.8711,209133335.95129,9135.12,0,6098647.51943,12456989286.8439,0,0,782647168.49315,178310304.94335,405843057.46248,110721105.1,110721105.1,0,0,0,258957.2685,86776.41,5981735.56838,288793983.1156,500,0,3524980170.5457,0,0,0,399959945768,38505000,399921440768,0,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,4595677.83713,0,4536496.92449,4536496.92449,0,0,59180.91264,59180.91264,59180.91264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295047.80689
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,203408550136.114,0,0,0,0,0,588023316.80997,332000961.66647,129510253.98648,0,0,202490707.67999,256022355.1435,237623690.0009,87884011.15625,0,0,127344.65825,28704923.13031,467133.9,0,58199268.30308,62241008.85301,16031596.80508,1054162.25555,1054162.25555,0,0,0,424774.13888,10000,82306.2805,14460354.13015,0,43462.41026,2323605.92726,0,0,0,202820526819.304,18045000,202802481819.304,0,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,3613251,3200,0,0,0,0,3613251,3613251,0,0,0,3613251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,29367902.80385,0,0,0,0,0,29367902.80385,343200,0,0,0,343200,29024702.80385,28350078.50385,309041.11826,0,0,98227.77909,3236838.28665,0,0,24197652.41892,508318.90093,674624.3,0,0,0,0,0,72624.3,0,0,602000,0,0,0,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,63122793.59531,1361450,0,0,0,0,63122793.59531,34340259.71877,23889277.04377,0,0,10450982.675,28782533.87654,17791902.8527,239411.367,0,0,0,178607.214,0,0,2949691.0825,14424193.1892,4031114.67,0,0,0,0,0,0,0,0,4031114.67,0,0,6959516.35384,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,395440997.61414,0,0,0,0,0,395440997.61414,375781300.04102,13477992.25279,0,0,362303307.78823,19659697.57312,18267630.7251,131054,0,0,38074.885,15522346.10321,0,0,2038227.89071,537927.84618,1378976.84802,6000,6000,0,0,0,28494,0,0,339482.84802,1005000,0,13090,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,13937382657.7208,0,0,0,0,0,13937382657.7208,13568751726.8762,66919419.46361,0,0,13501832307.4126,368630930.84456,7774239.33713,0,0,0,0,0,0,0,0,7774239.33713,183855125.01025,0,0,0,0,0,0,0,0,181620625.01025,2234500,0,177001566.49718,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,550608244437.789,0,0,0,0,0,506005573.78922,303352566.72176,174305436.43726,0,0,129047130.2845,202653007.06746,167619844.38027,51019550.3462,755838.51931,0,517630.73026,2570935.44183,523535.08666,457883.789,69755591.03645,42476763.21956,23638751.95862,3668944.98903,3668944.98903,0,0,5277.91306,219721,11186177.63758,3018250.35495,4904130.564,636249.5,1573287.42454,9821123.30403,0,0,0,550102238864,17855000,550084383864,0,0
19,3256,"АО ""МетЛайф""",Москва,1255249409.99092,0,177877116.42984,177814368.46167,14501827.45979,62747.96817,1077372293.56108,1077372293.56108,753642963.56108,0,0,323729330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2346,"АО ""ОСК""",Самара,23681239017.181,0,0,0,0,0,109219873.18098,31611321.12268,10661243.47172,0,0,20950077.65096,77608552.0583,59801819.12683,19395342.70542,16780.4,2550,3474507.13991,10344979.15634,1978.5474,0,18207692.18822,8357988.98954,17432809.49728,941450,941450,0,0,208480.4,3075546.0331,4000,1509614.39798,11632828.7925,60889.8737,0,373923.43419,0,0,0,23572019144,7725000,23564294144,0,0
21,3748,"АО ""Русский Стандарт Страхование""",Москва,291111517.32048,0,71259653.9531,71259653.9531,0,0,219851863.36738,219851863.36738,136352701.36738,0,0,83499162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147020.52551
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,4470078.518,0,0,0,0,0,4470078.518,20,20,0,0,0,4470058.518,36613.295,36313.295,0,0,0,0,0,0,0,300,4433445.223,52000,52000,0,0,0,0,0,0,4381445.223,0,0,0,0,0,0,0,0,0,0,0
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,78703893.66308,0,0,0,0,0,78703893.66308,10051447.96789,3570901.13189,0,0,6480546.836,68652445.69519,1160565.01494,0,0,0,0,0,0,0,0,1160565.01494,295230,0,0,0,0,0,0,0,0,295230,0,0,67196650.68025,0,0,0,0,0,0,0,0
24,2619,"АО ""СК ""Астро-Волга""",Самара,42955696.24809,0,0,0,0,0,42955696.24809,14915643.73052,12125645.06804,0,0,2789998.66248,28040052.51757,26967333.28566,17201772.48365,0,0,207279.8,5227174.41067,205,0,2127100.20568,2203801.38566,1072719.23191,0,0,0,0,0,0,0,18652.53091,1054066.701,0,0,0,0,0,0,0,0,0,0,0
25,0507,"АО ""СК ""Колымская""",Хабаровск,26922892.41893,179580,1088210.92555,1087357.92555,0,853,25834681.49338,25834681.49338,3339036.76888,0,0,22495644.7245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0915,"АО ""СК ""ПАРИ""",Москва,22904328432.3355,0,0,0,0,0,1525725438.02052,71579539.4342,64820700.8802,0,0,6758838.554,1454145898.58632,1362969487.27205,9033609.51282,642635.1348,66250.726,508168.84127,989805663.84537,0,0,281616699.54715,81296459.66464,44361385.62667,3431803.07155,3431803.07155,0,0,155215.32,2755110.37964,109500,3979496.72186,33887260.13362,43000,765833.14554,46049192.54206,0,0,0,21378602994.315,13480000,21365122994.315,0,0
27,2733,"АО ""СК ""Резерв""",Хабаровск,3086848.74354,0,0,0,0,0,3086848.74354,3080998.74354,3080998.74354,0,0,0,5850,4387.5,0,0,0,0,0,0,0,0,4387.5,1462.5,0,0,0,0,0,0,0,0,1462.5,0,0,0,0,0,0,0,0,0,0,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,86644,0,0,0,0,0,86644,86644,0,0,0,86644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,46471074616.2824,0,0,0,0,0,534640816.28238,362257441.11428,49101722.74628,0,0,313155718.368,172383375.1681,160195434.75415,19187226.35488,828028.59782,0,25334.8702,71755072.05922,0,0,33403913.29147,34995859.58056,2409895.07072,1160200,1160200,0,0,0,0,0,2000,802845.07072,444850,0,9778045.34323,0,0,0,45936433800,8805000,45927628800,0,0
30,2359,"АО ""СК УСПЕХ""",Москва,5459617.12158,0,0,0,0,0,5459617.12158,5428448.54624,203014.28767,0,0,5225434.25857,31168.57534,15584.28767,0,0,0,0,0,0,0,0,15584.28767,0,0,0,0,0,0,0,0,0,0,0,0,15584.28767,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,62776.74053,23626.81556,0,0,0,0,62776.74053,62776.74053,0,0,0,62776.74053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,5990757.19586,0,0,0,0,0,5990757.19586,1038484.62658,1038484.62658,0,0,0,4952272.56928,4576790.86928,792553.9793,0,14416.209,0,8500,1758462.91995,1758462.91995,1492222.81011,510634.95092,162005,0,0,0,0,3000,0,0,15480,143525,0,0,213476.7,0,0,0,0,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,13482075726960.5,0,0,0,0,0,179149499163.081,36727402388.0096,13336926556.2861,0,0,23390475831.7235,142422096775.072,103852180369.552,446070663.54242,550506866.22331,1354298954.41093,292878758.95883,15610477856.6389,8096187.29753,2956876.15869,84805685752.8802,784165329.59966,32738094146.3081,45243340.146,45243340.146,0,360000,19112721774.6925,11170095183.8074,445069688.15799,196308357.15679,1762484080.06774,5811722.27967,5057372354.81157,774449904.4002,593402237.372,593402237.372,0,13302332825560,723265000,13301609560560,0,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,276094075670.407,904305.06444,0,0,0,0,357928126.40706,95050861.11917,4168927.77117,0,0,90881933.348,262877265.28789,248582773.54412,47159.36131,0,4250,219550,4218513.47407,0,0,243584464.31278,508836.39596,14189381.49377,0,0,0,0,82600,176545.4,0,1726120,11538701.46377,665414.63,0,105110.25,0,0,0,275736147544,10215000,275725932544,0,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,6920038.7519,0,0,0,0,0,6920038.7519,3130,3130,0,0,0,6916908.7519,6907908.7519,205320.695,0,0,0,0,6633481.62774,4895731.142,69106.42916,0,9000,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,339660.552,0,0,0,0,0,339660.552,339660.552,0,0,0,339660.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,175407960.13218,977.94499,0,0,0,0,175407960.13218,171885221.86578,37860568.50479,0,0,134024653.36099,3522738.2664,3439224.2964,0,0,0,0,13818.22015,0,0,1538135.29505,1887270.7812,69538,0,0,0,0,0,0,0,0,66860,2678,0,13975.97,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,29986378.32635,0,0,0,0,0,29986378.32635,6202502.79326,292289.92082,0,0,5910212.87244,23783875.53309,9673786.54678,3247042.271,0,0,0,1219239.09615,0,0,3128383.90468,2079121.27495,5292702.16374,1672500,1672500,0,0,0,0,0,2897570.10573,672716.575,49915.48301,0,8817386.82257,0,0,0,0,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,18700000,0,0,0,0,0,18700000,18700000,0,0,0,18700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,140833919.044,0,0,0,0,0,140833919.044,22984368.263,1111363.165,0,0,21873005.098,117849550.781,19508159.33,59687.708,0,10679856.88,0,2503421.432,0,0,4025276.61,2239916.7,98341391.451,0,0,0,0,97720060,0,4300,20943.697,596087.754,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,44855361.26633,349735.822,0,0,0,0,44855361.26633,4008171.23184,3488857.50386,0,0,519313.72798,40847190.03449,40776446.28449,32955489.91094,0,0,0,78371.27943,13878.316,0,6803286.04322,925420.7349,70410,0,0,0,0,0,0,0,0,70410,0,0,333.75,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,4532090.63782,53888.33317,4397112.53782,4396931.17862,490868.801,181.3592,134978.1,134978.1,134978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322024.68595
43,3995,АО ВТБ Страхование жизни,Москва,29942347.63182,242150.32107,25413171.25664,25413171.25664,0,0,4529176.37518,4529176.37518,4491676.37518,0,0,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8615865.192
44,3300,"АО СГ ""Спасские ворота""",Салехард,1396772054.99358,5672497.41874,0,0,0,0,598599889.99358,22243876.60533,6995379.6044,0,0,15248497.00093,576356013.38825,300177119.52824,411649.605,0,0,1589500,267311153.42403,0,0,25409133.382,5455683.11721,276178893.86001,63075.6,63075.6,0,0,0,264833550,2000,210720,11069548.26001,0,0,0,0,0,0,798172165,980000,797192165,0,0
45,1858,"АО СК "" Армеец""",Москва,55415249.61852,5837303.77644,0,0,0,0,55415249.61852,44502506.39082,3683630.87182,0,0,40818875.519,10912743.2277,7891560.95001,401365.80933,0,0,5850,70830.17093,0,0,5271910.23114,2141604.73861,3017799.9154,10000,10000,0,0,10700,0,500,4000,2467866.6616,524733.2538,0,3382.36229,0,0,0,0,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,39912872420.0561,237142692.09457,0,0,0,0,22125551540.0561,16826097959.4084,16022552760.0015,3132000,0,803545199.40688,5299453580.64772,4251370269.54666,188002.2,63302406.51799,122713447.47987,40455469.01345,1951681398.87055,0,0,2043332887.36148,29696658.10332,539666633.45277,70316.1,70316.1,0,0,343175123.05,0,2651504.5628,21653740.084,165418802.19597,6697147.46,414131194.92518,94285482.72311,0,0,0,17787320880,7230000,17780090880,0,0
47,0278,"АО СК ""АСКОМЕД""",Самара,1415.792,0,0,0,0,0,1415.792,1415.792,0,0,0,1415.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,50976086.35839,0,0,0,0,0,46616086.35839,4036218.59019,734483.72183,0,0,3301734.86836,42579867.7682,40696002.7882,995316.56103,0,0,0,5979091.57783,0,0,33524210.74922,197383.90012,1860713.98,3126.48,3126.48,0,0,0,0,0,0,1857587.5,0,0,23151,0,0,0,4360000,4360000,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,226637130.7958,5402384.3559,0,0,0,0,226637130.7958,87092793.75982,86727693.75982,0,0,365100,139544337.03598,130212014.48431,382142.002,0,0,840,104522867.83988,0,0,23879097.94812,1427066.69431,8212089.91592,331800,331800,0,0,0,5000,500,2350407.82,5524382.09592,0,0,1120232.63575,0,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,101027105.83409,0,0,0,0,0,101027105.83409,89913406.08286,89868106.08286,0,0,45300,11113699.75123,11090954.75123,20154.669,3794893.222,0,0,6719472.15353,0,0,421853.49404,134581.21266,22745,0,0,0,0,0,0,0,0,22745,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,287897620.17294,0,0,0,0,0,287897620.17294,3600,3600,0,0,0,287894020.17294,287727190.17294,0,0,0,0,144814208.81637,0,0,142805515.83657,107465.52,166830,0,0,0,0,0,0,0,0,166830,0,0,0,0,0,0,0,0,0,0,0
52,1867,"АО СК ""Коместра - Томь""",Томск,131664036.61317,0,0,0,0,0,131664036.61317,125682150.44,1356871.167,0,0,124325279.273,5981886.17317,5558498.65017,2099425.009,0,0,0,161043.69054,0,0,1765114.05963,1532915.891,423387.523,22400,22400,0,0,0,0,0,169067.1,160430,71490.423,0,0,0,0,0,0,0,0,0,0
53,2947,"АО СК ""РСХБ-Страхование""",Москва,1215134948.07017,0,0,0,0,0,1214654948.07017,163773107.11523,91999082.70242,0,0,71774024.41281,1050881840.95494,973112322.00842,5614435.98412,83140.98146,2836600,120878.85028,1171154.34246,167965004.17402,77117474.1481,713089134.44333,82231973.23275,40459761.35474,204300,204300,0,0,0,27050,0,429000,39799411.35474,0,15802698.30948,21507059.2823,0,0,0,480000,480000,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,8455220776.85919,0,0,0,0,0,363836960.85919,10483021.85452,8882689.45623,0,0,1600332.39829,353353939.00467,339008736.34358,3071706.25951,0,0,20602.63757,6629565.40661,12229.566,0,315506469.87213,13768162.60176,3094045.75953,76053.333,76053.333,0,0,0,73040,35474.014,8600,2849378.41253,51500,10357552,893604.90156,0,0,0,8091383816,22485000,8068898816,0,0
55,1675,Либерти Страхование (АО),Санкт-Петербург,25354577181.5723,29769411.97732,0,0,0,0,2007676229.57233,1406734094.45886,322630774.21153,0,0,1084103320.24733,600942135.11347,532258128.84871,32754082.72815,485460,0,8136406.69434,161293037.84499,0,0,106063787.59782,223525353.98341,35917557.03699,2523254,2523254,0,0,0,9943501.16,600,2527812.28818,20673289.58881,249100,14576337.38618,18190111.84159,0,0,0,23346900952,2775000,23344125952,0,0
56,4349,"НКО ""МОВС""",Санкт-Петербург,2187099.90075,0,0,0,0,0,2187099.90075,0,0,0,0,0,2187099.90075,0,0,0,0,0,0,0,0,0,0,2150499.90075,0,0,0,0,0,0,0,0,0,2150499.90075,36600,0,0,0,0,0,0,0,0,0
57,4314,"НКО ""ПОВС застройщиков""",Москва,3611009.53223,0,0,0,0,0,3611009.53223,0,0,0,0,0,3611009.53223,0,0,0,0,0,0,0,0,0,0,3611009.53223,0,0,0,0,0,0,0,0,0,3611009.53223,0,0,0,0,0,0,0,0,0,0
58,4301,НКО НОВС,Камышин,1477246.07364,0,0,0,0,0,1477246.07364,0,0,0,0,0,1477246.07364,0,0,0,0,0,0,0,0,0,0,1381153.1865,0,0,0,0,0,0,0,0,0,1381153.1865,0,96092.88714,0,0,0,0,0,0,0,0
59,4202,"НКО ОВС ""Саклау""",Казань,1969139.954,0,0,0,0,0,1969139.954,0,0,0,0,0,1969139.954,16779.954,0,0,0,0,0,0,0,0,16779.954,1952360,0,0,0,0,0,0,0,0,1952360,0,0,0,0,0,0,0,0,0,0,0
60,4360,"НКО ПОВС ""P2P страхование""",Москва,177000,0,0,0,0,0,177000,0,0,0,0,0,177000,0,0,0,0,0,0,0,0,0,0,177000,0,0,0,0,0,0,0,177000,0,0,0,0,0,0,0,0,0,0,0,0
