"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2232107655,0,0,0,0,0,2226267655,0,0,0,0,0,2226267655,1083463749,0,0,0,0,144598684,0,0,938865065,0,347505552,11571675,11571675,0,0,0,0,0,0,335933877,0,0,795298354,0,0,0,5840000,5840000,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,133091730,16590,0,0,0,0,133091730,22406698,19302490,0,0,3104208,110685032,82419314,589240,0,3905869,277845,1811945,447700,0,19454969,55931746,27798282,3150,3150,0,0,25915830,0,1000,717000,1161302,0,0,467436,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,2839526,2241164,0,0,0,0,2839526,2839526,0,0,0,2839526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,4102761,0,0,0,0,0,4102761,2804560,2804560,0,0,0,1298201,1298201,1298201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,249420,0,0,0,0,0,249420,249420,244600,0,0,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2476038287000,635401426,0,0,0,0,43328624668,6920854912,2650510118,0,0,4270344794,36407769756,15996213293,281083330,252668314,928492254,100599391,6020681988,45776438,24567230,6405546335,1961365243,13304251829,274270248,274270248,0,0,11995168909,508882883,10367713,27359709,486491291,1711076,714500734,6392803900,0,0,0,2432709662332,179775100,2432529887232,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,138730014,433797,130072514,130072514,0,0,8657500,8657500,5231441,0,0,3426059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,44497954245,423354143,0,0,0,0,5920688173,879336673,527035437,170742000,0,352301236,5041351500,4277862956,4525050,47382816,72832860,57243488,1463444007,0,0,2611049198,21385537,633538388,26844234,26844234,0,0,362282353,11194885,3130696,33607419,190646323,5832478,55779503,74170653,0,0,0,38577266072,9455000,38567811072,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,959327333,116830394,17575418,17573286,0,2132,941751915,941751915,128515640,0,0,813236275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,116316242,58785465,0,0,0,0,116316242,221989,221989,0,0,0,116094253,8626000,0,0,0,8473695,152305,0,0,0,0,107468253,0,0,0,0,0,106572856,0,3000,892397,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,8033644,0,0,0,0,0,8033644,5505800,3343330,0,0,2162470,2527844,2462666,740494,0,0,0,500,0,0,972469,749203,38457,3300,3300,0,0,0,0,0,0,35157,0,0,26721,0,0,0,0,0,0,0
19,2982,  АНДРОМЕДА,Москва,762816,0,0,0,0,0,762816,0,0,0,0,0,762816,762716,0,0,0,0,0,0,0,762716,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,20185238,1646584,0,0,0,0,20185238,9480415,1477202,0,0,8003213,10704823,8060914,725600,0,4000,6500,44620,0,0,4742461,2537733,2635559,8000,8000,0,0,123645,0,500,1989550,513864,0,0,8350,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,522647814,0,0,0,0,0,522647814,27239499,11684088,0,0,15555411,495408315,96808000,0,0,21399206,1003750,45749967,0,0,23565075,5090002,341366687,0,0,0,0,289486,39773178,14000,0,261921651,39368372,0,57233628,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,207909634975,272300,0,0,0,0,96309943,36449416,14425760,0,0,22023656,59860527,52931246,3937640,0,23176,188754,1273293,785372,547422,39216750,7506261,6520627,175650,175650,0,0,0,1003415,18035,3106670,2164357,52500,0,408654,0,0,0,207813325032,8905000,207804420032,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,167902,0,150719,150719,0,0,17183,17183,17183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,278,  АСКОМЕД,Самара,3210906,0,0,0,0,0,3210906,3210906,0,0,0,3210906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3767,  АСКОР,Москва,4878069,0,0,0,0,0,4878069,1141981,1141981,0,0,0,3736088,3513685,606028,0,0,0,2899264,0,0,8393,0,222403,200000,200000,0,0,0,0,0,0,22403,0,0,0,0,0,0,0,0,0,0
27,2144,  АСКО-ЦЕНТР,Курск,36308164,298581,0,0,0,0,36308164,14919702,13801016,0,0,1118686,21388462,21196008,14199201,0,0,0,83750,12995,0,6282915,617147,192454,0,0,0,0,0,0,0,0,192454,0,0,0,0,0,0,0,0,0,0
28,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,758,  АСТРА-МЕТАЛЛ,Магнитогорск,23076324,0,0,0,0,0,23076324,23076324,0,0,0,23076324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2619,  АСТРО-ВОЛГА,Самара,20628522,0,0,0,0,0,20628522,7365955,7295657,0,0,70298,13262567,11531004,721800,0,0,151678,7596758,100,0,2048236,1012432,1729893,6800,6800,0,0,0,0,0,20460,1697633,5000,0,1670,0,0,0,0,0,0,0
31,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,403909627,0,0,0,0,0,403909627,0,0,0,0,0,403909627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403909627,0,0,0,0,0,0,0,0
33,518,  БАСК,Белово,46353070,0,0,0,0,0,42083070,2855577,918882,0,0,1936695,39227493,37509621,181091,0,0,0,4097050,0,0,33049058,182422,1704177,16276,16276,0,0,0,0,0,700,1687201,0,0,13695,0,0,0,4270000,4270000,0,0
34,3487,  БИН СТРАХОВАНИЕ,Москва,68584844,0,0,0,0,0,68584844,55374096,41661351,0,0,13712745,13210748,7563072,0,0,0,0,0,0,0,26279,7536793,100,0,0,0,0,0,0,0,0,100,0,0,5647576,0,0,0,0,0,0,0
35,3991,  БЛАГОСОСТОЯНИЕ,Москва,2411888955,219223657,574019,476752,0,97267,2411314936,2411314936,2178212794,0,0,233102142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,567315939,44791089,0,0,0,0,567315939,355456313,150133653,0,0,205322660,211859626,121264123,45500,0,0,0,0,0,0,0,121218623,46762963,0,0,0,0,0,0,0,0,46762963,0,0,43832540,0,0,0,0,0,0,0
37,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,1713490,72220,0,0,0,0,1713490,210428,136448,0,0,73980,1503062,138983,6970,0,0,0,103380,0,0,9183,19450,1364079,1000,1000,0,0,0,0,0,20479,20479,1322121,0,0,0,0,0,0,0,0,0
38,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,304895952,0,0,0,0,0,304895952,7253564,524863,0,0,6728701,297642388,186248743,645703,0,0,0,119639433,0,0,64806600,1157007,103242121,264000,264000,0,0,0,0,0,2500,98858951,4116670,8151524,0,0,0,0,0,0,0,0
39,3245,  ВЕРНА,Краснодар,91680119,0,0,0,0,0,91680119,24393056,19434024,0,0,4959032,67287063,16420265,1694056,0,0,37907,325658,47420,0,10341333,3973891,48002320,75200,75200,0,0,0,68145,0,1864039,1287144,44707792,0,2864478,0,0,0,0,0,0,0
40,4170,  ВИС,Махачкала,2333000,0,0,0,0,0,2333000,0,0,0,0,0,2333000,0,0,0,0,0,0,0,0,0,0,2333000,0,0,0,0,0,0,0,2333000,0,0,0,0,0,0,0,0,0,0,0
41,3561,  ВИТАЛ-ПОЛИС,Москва,330174,0,0,0,0,0,330174,261050,8000,0,0,253050,69124,55324,37700,0,0,0,0,0,0,0,17624,13800,13000,13000,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0
42,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1492515,0,194023,194023,15889,0,1298492,1298492,259742,0,0,1038750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,61229,0,0,0,0,0,61229,2530,2530,0,0,0,58699,58631,0,0,0,0,0,0,0,676,57955,68,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
44,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,433,  ВОСТСИБЖАСО,Иркутск,14852274,0,0,0,0,0,14852274,10818779,1615779,0,0,9203000,4033495,3935902,86427,0,0,0,510251,0,0,481869,2857355,95987,0,0,0,0,0,0,0,0,95987,0,0,1606,0,0,0,0,0,0,0
46,621,  ВСК,Москва,1704083030505,259472403,0,0,0,0,15709266381,6686989281,3906297828,0,0,2780691453,9022277100,7405555796,299504140,0,643036923,7941000,2666935726,27432089,2892583,3030499977,730205941,1553133572,41937240,41937240,0,0,913893244,858208,103924069,80900969,258340001,153279841,40229868,23357864,0,0,0,1688373764124,363050000,1688010714124,0
47,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,164863163,0,19621848,19621848,0,0,145241315,145241315,145241315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3978,  ВСК-МИЛОСЕРДИЕ,Москва,31971500,0,0,0,0,0,31971500,31971500,0,0,0,31971500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,257,  ВТБ МЕДИЦИНА,Москва,30229251,0,0,0,0,0,30229251,30229251,0,0,0,30229251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2890,  ВТБ МС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,567300691876,0,0,0,0,0,24073434892,6944405792,6022243913,0,0,922161879,17129029100,11619969444,7439696,41374652,135886336,8486876,1769322887,0,0,4779410043,4878048954,4366448014,2633800,2633800,0,42116,1773177133,1161640,18080500,114344360,2447972463,9036002,80850,1142530792,0,0,0,543227256984,109263000,543117993984,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,27145363,388636,27145363,27145363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,1647994,0,0,0,0,0,1647994,788154,728504,0,0,59650,859840,406475,280850,0,0,0,6431,0,0,47097,72097,201995,0,0,0,0,0,0,0,0,31995,170000,0,251370,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,169105856720,834,0,0,0,0,380971456,258594882,29823251,0,0,228771631,122376574,112819522,19939887,0,0,192193,43046051,40499,0,34385032,15215860,6865012,4286200,4286200,0,0,0,0,0,158400,2142412,278000,0,2692040,0,0,0,168724885264,1290000,168723595264,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,453931266,0,0,0,0,0,446721266,272428307,227778023,0,0,44650284,174292959,131823190,4900998,68961,18100,1813152,27404625,0,0,43135257,54482097,36980475,10872546,10872546,0,0,72779,349650,24500,213970,25222030,225000,0,5489294,0,0,0,7210000,7210000,0,0
57,448,  ГЕОПОЛИС,Москва,169396,0,3094,0,0,3094,166302,166302,46547,0,0,119755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2397,  ГЕОПОЛИС,Москва,8767636,0,0,0,0,0,8767636,65676,11096,0,0,54580,8701960,7951913,2906589,0,0,0,0,0,0,3255177,1790147,750047,597950,597950,0,0,0,0,0,0,152097,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,3174521,17050,0,0,0,0,3174521,3174521,0,0,0,3174521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,3077997,0,0,0,0,0,3077997,1953715,987565,0,0,966150,1124282,1065332,101547,0,0,0,0,0,0,932429,31356,58950,29800,29800,0,0,0,7300,0,0,21850,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,19126395,27000,0,0,0,0,19126395,9605495,5156368,0,0,4449127,9520900,5314195,3146886,0,0,20100,142078,0,0,1182132,822999,4009880,0,0,0,0,0,30910,5000,3592170,381800,0,0,196825,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,90187001682,78814418,0,0,0,0,12552872594,2630382110,1016065436,0,0,1614316674,9922490484,8560093445,138829719,555066,0,14055755,7721733790,0,0,605170151,79748964,1081310050,1007855981,1007855981,0,0,0,280005,84950,17833741,55255373,0,0,281086989,0,0,0,77634129088,19320000,77614809088,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,24730407,0,0,0,0,0,24730407,316200,0,0,0,316200,24414207,23691207,217316,0,0,0,2860622,0,0,20170009,443260,723000,0,0,0,0,0,0,0,0,723000,0,0,0,0,0,0,0,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,11230404,0,0,0,0,0,11230404,932703,929260,0,0,3443,10297701,10101419,508261,0,0,726085,2326709,0,0,5927729,612635,152382,0,0,0,0,0,43243,0,0,109139,0,43900,0,0,0,0,0,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,464738997,0,0,0,0,0,464738997,446173591,444365863,0,0,1807728,18565406,16927699,197921,0,0,44075,13638053,0,0,2516324,531326,1637707,5200,5200,0,0,0,30044,0,0,619463,983000,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,259680268,4073887,0,0,0,0,259680268,85334844,85276384,0,0,58460,174345424,165257100,455193,0,0,0,141861299,0,0,21468233,1472375,8293104,335400,335400,0,0,0,0,15000,3071034,4871670,0,0,795220,0,0,0,0,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,3838139,0,532977,532977,0,0,3305162,3305162,3305162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,484631,0,0,0,0,0,484631,41542,41542,0,0,0,443089,353459,250859,0,0,0,0,0,0,80776,21824,89450,37750,37750,0,0,0,0,0,0,51700,0,0,180,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,19165829,0,0,0,0,0,19165829,14752803,517626,0,0,14235177,4413026,3878401,51183,0,0,0,109144,0,0,2029716,1688358,534625,0,0,0,0,0,0,400,5507,528718,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,40990209,58400,0,0,0,0,40990209,13553488,3789629,0,0,9763859,27436721,21083246,0,0,0,0,1437854,0,0,3855421,15789971,5917125,0,0,0,0,0,0,0,0,5917125,0,0,436350,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,464950572,699332,0,0,0,0,464950572,5809404,3327777,0,0,2481627,459141168,113119871,1742233,0,0,0,100661276,43064,0,7575861,3097437,59279256,45900,45900,0,0,0,0,0,1345731,56469008,1418617,0,286742041,0,0,0,0,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,8119587991,0,0,0,0,0,8119587991,8118419490,8118419490,0,0,0,1168501,0,0,0,0,0,0,0,0,0,0,1120500,0,0,0,0,0,0,0,0,0,1120500,0,48001,0,0,0,0,0,0,0
74,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,137105299,0,0,0,0,0,137105299,124533762,124386728,0,0,147034,12571537,12536062,24164,4842960,0,0,6921487,0,0,599309,148142,35475,0,0,0,0,0,0,0,0,35475,0,0,0,0,0,0,0,0,0,0
75,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,316166107960,258099382,0,0,0,0,1218871920,675487501,97308039,0,0,578179462,543384419,455359623,47184074,26203,0,0,112419039,173959,0,110509649,185046699,81777352,1490005,1490005,0,0,0,0,1217370,2638834,75861893,569250,39658,6207786,0,0,0,314947236040,36045000,314911191040,0
78,3616,  ИНВЕСТ-ПОЛИС,Королев,4947665,0,0,0,0,0,4947665,0,0,0,0,0,4947665,3785733,0,0,0,0,0,0,0,3785733,0,0,0,0,0,0,0,0,0,0,0,0,1161932,0,0,0,0,0,0,0,0
79,2401,  ИНВЕСТСТРАХ,Москва,69391815,0,0,0,0,0,69391815,55454846,43921465,0,0,11533381,13936969,2765511,16722,0,0,0,38960,571374,338745,1271170,867285,11171458,0,0,0,0,0,0,0,52921,8011037,3107500,0,0,0,0,0,0,0,0,0
80,425,  ИНГВАР,Москва,133030430,0,0,0,0,0,133030430,5050,5050,0,0,0,133025380,133010750,0,0,0,0,67588891,0,0,65309586,112273,14630,0,0,0,0,0,0,0,0,14630,0,0,0,0,0,0,0,0,0,0
81,928,  ИНГОССТРАХ,Москва,4353641328978,3397114768,0,0,0,0,18865796728,4261285241,321320340,0,0,3939964901,14604511487,8670412673,462376030,78194646,206458667,261230503,3175837596,2193687,0,4062792278,421329266,5879462032,549968626,549968626,0,6000,1978763906,2682560218,29130248,128607136,509168603,1257295,5980813,48655969,0,0,0,4334775532250,259610000,4334515922250,0
