"Сведения о страховых премиях по договорам страхования,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,лекарственного ,органов,страхование,,,(кроме средств ,железнодорожного ,средств воздушного ,средств водного ,грузов,сельскохозяйственное ,осуществляемое с ,прочего имущества ,прочего имущества ,,(кроме средств ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,рисков,рисков,,обязательном ,федеральными законами,,транспортных средств,на опасном объекте,"здоровью, имуществу ","страхования, "
,,,,,,,,,,,,препарата для ,,,,,железнодорожного ,транспорта,транспорта,транспорта,,страхование,государственной ,юридических лиц,граждан,,железнодорожного ,транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,исполнение обязательств ,,,,страховании лиц,,,,,пассажиров,предусмотренные 
,,,,,,,,,,,,медицинского ,,,,,транспорта),,,,,,поддержкой,,,,транспорта),,,,,,,по договору,,,,,,,,,,федеральными законами
,,,,,,,,,,,,применения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,1084908149.90231,443616564.35207,442853358.18083,54100852.40484,763206.17124,513917610.1284,191739536.47056,126417885.36122,47913.22183,0,65321651.10934,322178073.65784,259471160.77998,147267485.81169,886646.46891,2714872.19205,2421224.34034,11926261.24713,2492980.65943,1295674.91543,31692345.17957,60069344.88086,34430160.36441,6097253.348,6023.37941,1154059.90832,1183696.0034,888837.4221,1336376.7956,10083391.44191,13680522.06567,4615682.10529,23661070.40816,0,0,0,127373975.42184,124352537.67231,1590296.34654,1431141.40299,0
1,4179," ООО ""СК"" Райффайзен Лайф""",Москва,5364702.75793,4906579.76444,4906579.76444,304085.25207,-,458122.99349,458122.99349,205073.9153,-,-,253049.07819,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0191,"АО  ""Тинькофф  Страхование""",Москва,2130490.84216,-,-,-,-,2063729.63794,757164.89415,757164.89415,-,-,-,1306564.74379,1292073.74533,1283899.35904,-,-,-,-,-,-,-,8174.38629,4304.83528,4304.83528,-,-,-,-,-,-,-,-,10186.16318,-,-,-,66761.20422,66761.20422,-,-,-
3,0212,"АО  ""Цюрих надежное страхование""",Москва,1075507.24795,-,-,-,-,1075507.24795,1798.83052,1798.83052,-,-,-,1073708.41743,705594.5297,78.471,-,-,-,141566.94188,-,-,563657.44743,291.66939,147373.77887,850.318,-,-,-,-,31107.03284,115416.42803,-,170583.451,50156.65786,-,-,-,-,-,-,-,-
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,1697353.68983,108010.00936,102970.09271,-,5039.91665,1589343.68047,1589343.68047,1508319.98448,-,-,81023.69599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,3947,"АО ""АИГ""",Москва,887707.82769,-,-,-,-,885848.82126,-,-,-,-,-,885848.82126,439451.63279,127.18124,-,-,-,97822.34508,-,-,341502.10647,-,192766.58626,2762.3156,-,-,-,-,-,190004.27066,-,-,253630.60221,-,-,-,1859.00643,-,1859.00643,-,-
6,2239,"АО ""АльфаСтрахование""",Москва,64208095.26887,-,-,-,-,46956753.59872,10260752.22983,5097103.53029,5615.49235,-,5163648.69954,36696001.36889,29657357.92899,16983061.88338,127383.8682,736226.37259,414575.50307,311013.24343,608443.04348,444075.85836,3534495.45163,6942158.56321,2634718.20118,1137418.23198,-,228799.23318,110865.77907,73754.69585,49606.5149,1006038.54696,28235.19924,333352.32649,4070572.91223,-,-,-,17251341.67015,16982110.39983,179178.41501,90052.85531,-
7,3064,"АО ""Боровицкое страховое общество""",Москва,270815.21044,-,-,-,-,200860.54784,112205.35651,29589.40299,-,-,82615.95352,88655.19133,48970.64164,33335.8311,-,-,-,468.76295,-,-,13854.55913,1311.48846,39684.54969,28,-,-,-,-,776.83059,1944.63469,36935.08441,-,-,-,-,-,69954.6626,69954.6626,-,-,-
8,0433,"АО ""ВостСибЖАСО""",Иркутск,85250.73363,-,-,-,-,85250.73363,37413.03554,27512.70504,-,-,9900.3305,47837.69809,47116.06804,4506.9262,-,-,-,853.58884,-,-,3794.02339,37961.52961,713.72718,-,-,-,-,-,-,713.72718,-,-,7.90287,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,16912971.69361,-,-,-,-,14029914.39943,3456514.09376,346005.54589,-,-,3110508.54787,10573400.30567,8747375.21047,6202054.02682,253.85106,-,50297.52642,1974889.07608,-,-,285339.80613,234540.92396,350943.1686,271331.10097,-,-,498.0372,200.7368,16774.53337,62078.76026,60,-,1475081.9266,-,-,-,2883057.29418,2847156.89026,10310.03497,25590.36895,-
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,869574.79948,867756.26568,867756.26568,-,-,1818.5338,1818.5338,1796.52789,-,-,22.00591,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,7786455.09661,-,-,-,-,4012040.89141,843372.84151,782663.32134,-,-,60709.52017,3168668.0499,3108341.93901,2815679.54957,-,-,13.3,12657.26942,928.06349,-,29805.78236,249257.97417,21629.85672,1198.20932,-,-,411.61584,-,192,19828.03156,-,112.88699,38583.36718,-,-,-,3774414.2052,3764361.47596,4912.59,5140.13924,-
12,2071,"АО ""ГСМК""",Санкт-Петербург,368.43,-,-,-,-,368.43,368.43,-,-,-,368.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,1412,"АО ""Д2  Страхование""",Новосибирск,709162.57455,-,-,-,-,709162.57455,259098.32902,245263.03499,-,-,13835.29403,450064.24553,323788.82829,4773.61805,-,-,-,9985.72656,-,-,8231.31533,300798.16835,96785.59354,-,-,-,-,-,-,96785.59354,-,-,29489.8237,-,-,-,-,-,-,-,-
15,0055,"АО ""ДальЖАСО""",Хабаровск,244905.16091,-,-,-,-,244905.16091,186288.22303,25865.68787,-,-,160422.53516,58616.93788,54322.6003,5454.00898,-,-,161.1135,43168.4441,-,-,3055.46743,2483.56629,4294.33758,10.5,-,-,25.34,-,-,2064.60758,2193.89,-,-,-,-,-,-,-,-,-,-
16,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,1793577.00942,-,-,-,-,1793577.00942,1789902.88885,1789902.88885,-,-,-,3674.12057,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3674.12057,-,-,-,-,-,-,-,-
17,1427,"АО ""МАКС""",Москва,9944861.17672,-,-,-,-,4492751.56663,1170668.54578,736091.1848,-,-,434577.36098,3322083.02085,3160766.55456,2916318.44158,183.18174,15124.94906,-,1610.97682,4531.35649,-,167644.60414,55353.04473,36930.5577,-,-,-,149.385,36781.1727,-,-,-,-,124385.90859,-,-,-,5452109.61009,5391063.69696,4997.26666,56048.64647,-
18,3256,"АО ""МетЛайф""",Москва,6859964.15335,4904772.42537,4731163.55454,2598402.28907,173608.87083,1955191.72798,1955191.72798,1515911.90174,-,-,439279.82624,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,3116,"АО ""НАСКО""",Казань,8021490.01079,-,-,-,-,3275963.2207,639954.00075,462117.68882,-,-,177836.31193,2636009.21995,1919300.00677,448921.32344,342.25166,-,620.74122,41024.27521,21172.52307,-,1111741.09425,295477.79792,186406.72943,558.67306,-,238.14608,1843.8994,43.9,3709.30394,86776.9004,93235.90655,13275.59333,517026.89042,-,-,-,4745526.79009,4606539.09485,25824.1469,113163.54834,-
20,2346,"АО ""ОСК""",Самара,2309716.67126,-,-,-,-,1193924.40885,109513.96612,45259.69554,-,-,64254.27058,1084410.44273,1040240.41705,874806.13484,57.29255,36.15,64840.94479,9110.5305,492.01505,-,49946.58158,40950.76774,36424.39778,3085.80356,-,431.4057,3787.96645,28.2,4704.04273,22304.47934,2082.5,6431.26927,1314.35863,-,-,-,1115792.26241,1102229.29274,4757.80686,8805.16281,-
21,3748,"АО ""Русский Стандарт Страхование""",Москва,7665883.86663,6302866.74041,6302866.74041,-,-,1363017.12622,1363017.12622,1035527.17084,-,-,327489.95538,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,3429526.14187,-,-,-,-,3429526.14187,802870.78834,698123.66453,-,-,104747.12381,2626655.35353,672391.33647,2679.46027,-,-,-,-,-,-,-,669711.8762,154014.74449,-,-,-,-,-,-,154014.74449,-,-,1800249.27257,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,984696.02188,-,-,-,-,161479.42726,80127.36816,59141.65899,-,-,20985.70917,81352.0591,73608.15816,53094.42732,-,-,1518.72845,4724.85843,32.606,-,3948.8588,10288.67916,7743.90094,2.78,-,-,-,-,301.93877,7431.18217,8,-,-,-,-,-,823216.59462,823216.59462,-,-,-
25,0507,"АО ""СК ""Колымская""",Хабаровск,580858.74215,526058.26631,521466.74307,-,4591.52324,54800.47584,54800.47584,36507.7058,-,-,18292.77004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0915,"АО ""СК ""ПАРИ""",Москва,2877525.77463,-,-,-,-,2797848.62678,617340.10146,442782.58146,-,-,174557.52,2180508.52532,2012046.00583,335213.91892,676.29588,631.60358,1910.22513,940030.97624,-,-,520073.29697,213509.68911,101446.03361,8183.79134,-,256.90695,5170.26374,77.90822,5594.88456,81525.8088,636.47,8.87283,67007.61305,-,-,-,79677.14785,73873.8787,3553.35896,2249.91019,-
27,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,17764.372,-,-,-,-,17764.372,17764.372,-,-,-,17764.372,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,2406057.20865,-,-,-,-,1434284.01214,433372.61063,190790.73022,-,-,242581.88041,1000911.40151,953518.86374,782926.52897,-,-,1574.22695,88982.1844,-,-,19704.94857,60330.97485,20494.62011,4497.97014,-,-,-,-,43.5,3530.48397,12422.666,-,26897.91766,-,-,-,971773.19651,922633.72626,1079.30759,48060.16266,-
29,2359,"АО ""СК УСПЕХ""",Москва,16602.0424,-,-,-,-,16602.0424,16602.0424,11.25,-,-,16590.7924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,2873,"АО ""СМК ""Сахамедстрах""",Якутск,30493.57789,-,-,-,-,30493.57789,30493.57789,-,-,-,30493.57789,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,1587,"АО ""СО ""Талисман""",Казань,390268.881,-,-,-,-,42369.62,2030.546,2030.546,-,-,-,40339.074,40126.781,37991.52,-,-,-,-,-,-,312.518,1822.743,190.334,-,-,-,-,-,-,190.334,-,-,21.959,-,-,-,347899.261,347899.261,-,-,-
32,1208,"АО ""СОГАЗ""",Москва,21217727.68876,-,-,-,-,15796442.47637,4349856.76917,2364196.70918,-,-,1985660.05999,11446585.7072,9948303.07891,3889341.79108,420772.76976,515186.95934,445433.49212,624503.49621,82606.19846,12873.16029,3268142.35519,702316.01675,1168702.69132,38616.10308,-,604299.41113,31725.26296,253513.94295,64309.32031,161511.60988,14727.04101,128576.06246,201003.87451,-,-,-,5421285.21239,5024832.19398,250331.17534,146121.84307,-
33,3229,"АО ""Страховая бизнес группа""",Воронеж,1198820.94547,-,-,-,-,1125458.35578,87614.68276,85633.54601,-,-,1981.13675,1037843.67302,1009532.53136,158.168,-,-56.55,491.025,676.79775,-,-,1007096.11993,1166.97068,27396.80857,-,-,343.6,681.242,-,1503.18525,23722.05569,1146.72563,-,914.33309,-,-,-,73362.58969,31683.60356,2384.07911,39294.90702,-
35,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,48391.3746,-,-,-,-,48391.3746,48391.3746,-,-,-,48391.3746,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,0983,"АО ""Страховая группа ""УралСиб""",Москва,524064.9931,-,-,-,-,524064.9931,494146.66958,436613.52756,-,-,57533.14202,29918.32352,23155.276,481.66462,-421.80325,-,-,-2240.7969,-,-,-683.65892,26019.87045,3994.76546,-13.22748,-,-,-,-,-,3985.61387,22.37907,-,2768.28206,-,-,-,-,-,-,-,-
37,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,527908.8238,-,-,-,-,407106.1146,113478.6755,3095.86505,-,-,110382.81045,293627.4391,268272.78741,228037.00654,-,-,-,5033.68441,-,-,18723.04487,16479.05159,18865.73318,5318.5187,-,-,-,-,9277.915,4242.2065,27.09298,-,6488.91851,-,-,-,120802.7092,120802.7092,-,-,-
39,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,34635.49487,-,-,-,-,34635.49487,14188.77915,6066.40725,-,-,8122.3719,20446.71572,20057.77718,3809.1803,-,-,-,120.06031,-,-,2066.30046,14062.23611,388.93854,-,-,-,-,15,10.49252,363.44602,-,-,-,-,-,-,-,-,-,-,-
40,2144,"АО ""Страховая компания АСКО-Центр""",Курск,173948.61044,-,-,-,-,173948.61044,105147.05658,80192.52408,-,-,24954.5325,68801.55386,68139.34594,60573.32665,-,-,-,127.76152,90.085,-,5560.04844,1788.12433,506.29029,-,-,-,-,-,-,506.29029,-,-,155.91763,-,-,-,-,-,-,-,-
41,3987,"АО ""УРАЛСИБ Жизнь""",Москва,5754155.88678,5749690.14898,5746787.43733,321138.41291,2902.71165,4465.7378,4465.7378,4465.7378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3995,АО ВТБ Страхование жизни,Москва,33012709.51913,33012709.51913,33012709.51913,2612.17039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3300,"АО СГ ""Спасские ворота""",Салехард,745046.23643,-,-,-,-,700673.447,417396.86397,25827.88342,-,-,391568.98055,283276.58303,194664.71138,6714.7846,-,-,-,177341.31815,-,-,2508.84819,8099.76044,88611.87165,16488.59,-,-,-,-,192.9,71930.38165,-,-,-,-,-,-,44372.78943,43210.39686,520,642.39257,-
44,1858,"АО СК "" Армеец""",Москва,701147.71122,-,-,-,-,147385.75791,74797.82881,34513.46167,-,-,40284.36714,72587.9291,51353.9801,35040.81027,-,-,104.75,41.816,-,-,3883.31754,12283.28629,21035.3162,30.6,-,99.3,-,-,5753.81898,2040.17234,13111.42488,-,198.6328,-,-,-,553761.95331,553761.95331,-,-,-
45,0290,"АО СК ""Альянс""",Москва,3077865.62953,-,-,-,-,3065421.21741,371187.63191,294903.72234,13302.20849,-,76283.90957,2694233.5855,1521243.83743,7917.31683,19028.56649,109714.12312,48420.07172,558793.15591,-,-,737551.25306,39819.3503,763536.3609,5097.33535,-,78089.38434,115.88334,24984.18898,135991.59722,504572.74695,14685.22472,116126.23168,293327.15549,-,-,-,12444.41212,-,5635.06542,6809.3467,-
46,0278,"АО СК ""АСКОМЕД""",Самара,17525.83552,-,-,-,-,17525.83552,17525.83552,-,-,-,17525.83552,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,0518,"АО СК ""БАСК""",Белово,141256.13295,-,-,-,-,12077.27577,7460.86759,3568.07859,-,-,3892.789,4616.40818,4559.94818,3681.24927,-,-,-,-,-,-,69.75901,808.9399,56.46,-,-,-,-,-,9.85,46.61,-,-,-,-,-,-,129178.85718,129173.15718,5.7,-,-
48,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,846509.16909,-,-,-,-,295874.16748,93873.29305,90049.10305,-,-,3824.19,202000.87443,32718.36959,18605.46639,-,-,-,3915.87692,-,-,4842.25811,5354.76817,169236.77462,168180.638,-,-,-,-,416.26221,639.87441,-,-,45.73022,-,-,-,550635.00161,550635.00161,-,-,-
49,2447,"АО СК ""ЖСФ""",Нижний Новгород,63514.84831,-,-,-,-,63514.84831,21074.29937,20880.25937,-,-,194.04,42440.54894,42247.73294,260.83707,5444.22798,-,-,33308.6543,-,-,2201.00558,1033.00801,192.816,-,-,-,-,-,-,192.816,-,-,-,-,-,-,-,-,-,-,-
50,0425,"АО СК ""Ингвар""",Москва,199844.61189,-,-,-,-,199844.61189,-,-,-,-,-,199844.61189,199844.61189,-,-,-,-,83404.31637,-,-,116440.29552,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,2947,"АО СК ""РСХБ-Страхование""",Москва,3364257.90237,-,-,-,-,3363870.32737,495062.40366,495062.40366,-,-,-,2868807.92371,2586502.05854,230213.53488,113.82348,-,1170.86893,2361.70973,904894.14801,507980.46701,956435.42304,491312.55047,164645.11046,-,-,-,-,-,1019,163626.11046,-,29274.56561,88386.1891,-,-,-,387.575,-,387.575,-,-
52,3467,"АО СК ""Сибирский Спас""",Новокузнецк,784257.35589,-,-,-,-,232326.93152,183554.88759,34397.84396,-,-,149157.04363,48772.04393,48276.17637,45602.07996,-,-,-,-,-,-,175.2096,2498.88681,495.86756,-,-,-,-,-,38.06,457.80756,-,-,-,-,-,-,551930.42437,551930.42437,-,-,-
53,3983,"АО СК ""Стерх""",Якутск,1776471.29045,-,-,-,-,653772.15544,104539.44478,104441.07478,-,-,98.37,549232.71066,293447.34275,58029.42414,-,46099.9869,37778.58647,6451.83104,5818.62509,5770.62509,115347.61513,23921.27398,247333.39188,53.24726,-,5476.4741,24662.61757,-,1163.41863,215804.93065,172.70367,2009.1998,6442.77623,-,-,-,1122699.13501,1122699.13501,-,-,-
54,1216,"АО СК ""Чулпан""",Альметьевск,816164.18776,-,-,-,-,256513.30591,87800.07199,44940.15855,-,-,42859.91344,168713.23392,161432.68764,92248.55029,-,-,695.93492,482.78495,1167.4908,-,30411.07648,36426.8502,5110.74035,242.349,-,-,441.9554,267.28,120.1008,4020.75515,18.3,-,2169.80593,-,-,-,559650.88185,553637.87797,4899.93651,1113.06737,-
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,409098.03268,-,-,-,-,409098.03268,-,-,-,-,-,409098.03268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,409098.03268,-,-,-,-,-,-,-,-,-
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,13552.3967,-,-,-,-,13552.3967,9786.4587,9786.4587,-,-,-,3765.938,2610.59,-,-,-,-,-,-,-,-,2610.59,1118.95,-,-,-,-,-,-,1118.95,-,-,36.398,-,-,-,-,-,-,-,-
57,2284,"ЗАО ГСАО ""Плато""",Москва,2379.55183,-,-,-,-,2379.55183,556.161,556.161,-,-,-,1823.39083,1800.39083,-,-,-,-,843.10569,-,-,875.37614,81.909,23,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-
58,1675,Либерти Страхование (АО),Санкт-Петербург,3414813.56164,-,-,-,-,2896085.66419,633750.91506,158570.33115,-,-,475180.58391,2262334.74913,1841932.31983,1314654.12919,-,-,10615.1225,90327.36633,-,-,93301.33944,333034.36237,46969.86811,3860.21349,-,-,6988.40028,17,3946.26419,31352.99015,805,14941.51683,358491.04436,-,-,-,518727.89745,509074.36741,1608.22534,8045.3047,-
59,2708,"ОАО ""ЧСК""",Москва,144133.19935,-,-,-,-,98761.65322,38532.1272,38532.1272,-,-,-,60229.52602,13074.84605,-,-,6883.16775,77.6,1303.17835,-,-,4738.11688,72.78307,22446.47546,20.4,-,4526.16914,1412.548,9060.37112,-,7426.9872,-,-,24708.20451,-,-,-,45371.54613,-,34047.3351,11324.21103,-
60,0436,"ООО  ""АМТ Страхование""",Москва,115666.3765,-,-,-,-,115666.3765,11175.98168,11175.98168,-,-,-,104490.39482,37732.02516,-,-,-,35705.34247,242.96269,-,-,1783.72,-,66758.36966,-,-,-,66487.80569,-,23.7,246.86397,-,-,-,-,-,-,-,-,-,-,-
61,1083,"ООО  ""Зетта Страхование""",Москва,5647957.42974,-,-,-,-,4324731.27988,635053.11404,396864.56639,-,-,238188.54765,3689678.16584,3388023.45855,1989229.53364,196.9342,-,-,27778.6176,8118.18878,-,234945.2264,1127754.95793,233181.57016,5767.10989,-,-,-,4074.61171,13609.43757,204622.74146,5107.66953,123.41725,68349.71988,-,-,-,1323226.14986,1266238.58227,21484.26502,35503.30257,-
62,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,985509.59665,-,-,-,-,971678.35698,245618.61392,106984.24853,-,-,138634.36539,726059.74306,725574.24629,540913.44856,-,4395.4006,-,46890.71767,-,-,127668.47892,5706.20054,478.49677,23.44548,-,97.80879,-,-,222.34,134.9025,-,-,7,-,-,-,13831.23967,13831.23967,-,-,-
63,3828,"ООО  СК ""Альянс Жизнь""",Москва,9523736.41117,2834253.83287,2833678.61841,142942.61405,575.21446,6689482.5783,6689482.5783,161869.23366,-,-,6527613.34464,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,180885713.02978,176936786.12126,176936786.12126,32913383.63706,-,3948926.90852,3948926.90852,3453220.15048,-,-,495706.75804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,2496,"ООО ""Абсолют Страхование""     ",Москва,3013139.53973,-,-,-,-,2943899.08851,1235701.48926,623457.33842,-,-,612244.15084,1708197.59925,1467703.17396,370263.06248,-,-,199378.24937,286006.71948,-,-,465777.36768,146277.77495,193757.98321,3452.1952,-,-,65362.09274,-,64165.26035,60733.18955,45.24537,13043.88878,33692.5533,-,-,-,69240.45122,57351.58689,2026.0311,9862.83323,-
66,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,166309.14167,-,-,-,-,166309.14167,100503.27233,7444.94567,-,-,93058.32666,65805.86934,54454.46545,41243.3696,-,-,104.58635,6719.2568,-,-,3956.32101,2430.93169,10460.7843,6672.15661,-,-,40,-,22,2649.12769,1077.5,-,890.61959,-,-,-,-,-,-,-,-
67,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,510706.26866,-,-,-,-,510706.26866,142587.60008,134299.7247,-,-,8287.87538,368118.66858,354418.48441,23303.458,-,16131.24875,130.12575,771.68397,16999.31,-,30849.8849,266232.77304,13648.2865,-,-,3074.5095,108,-,591.615,9874.162,-,-,51.89767,-,-,-,-,-,-,-,-
68,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,56104644.64342,55910754.34625,55910708.49854,-,45.84771,193890.29717,193890.29717,116457.42368,-,-,77432.87349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
