"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,4192," ОВС ""Народные кассы""",Москва,30.096,-,-,-,-,30.096,-,-,-,-,-,30.096,30.096,-,-,-,-,-,-,-,30.096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,40219.22921,28390.71708,28390.71708,19114.79103,-,11828.51213,11828.51213,4778.81026,-,-,7049.70187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0212,"АО  ""Цюрих надежное страхование""",Москва,501557.10348,-,-,-,-,501557.10348,3071.26936,3071.26936,-,-,-,498485.83412,257998.44808,-605.54,-,-,-,79457.79528,-,-,179146.1928,-,138170.04039,2273.80293,-,-,-,-,-,-,23311.1262,112585.11126,-,81152.82075,21164.5249,-,-,-,-,-,-,-,-
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,104919.88459,-,-,-,-,104919.88459,104919.88459,91253.64947,-,-,13666.23512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,3947,"АО ""АИГ""",Москва,526877.21982,-,-,-,-,525493.62127,-,-,-,-,-,525493.62127,218013.07616,115.04332,-,-,-,72015.52198,-,-,145882.51086,-,195906.65413,9415.88339,9415.88339,-,-,-,-,-,-,186490.77074,-,-,111573.89098,-,-,-,1383.59855,-,1383.59855,-,-
6,2239,"АО ""АльфаСтрахование""",Москва,4736761.14967,-,-,-,-,4694307.10695,180147.62048,176407.71459,-,-,3739.90589,4514159.48647,3456782.79522,70835.61116,7939.38086,86550.21587,65525.13617,127556.42378,51469.502,30881.7012,3046906.52538,-,511155.24489,62184.96196,-,62184.96196,-,39437.67782,22328.78859,-,8853.36214,378024.9815,325.47288,490773.4393,55448.00706,-,-,-,42454.04272,-,37188.48437,5265.55835,-
7,3064,"АО ""Боровицкое страховое общество""",Москва,550.2601,-,-,-,-,550.2601,-,-,-,-,-,550.2601,-78.92232,91.6,-,-,-,-,-,-,-170.52232,-,629.18242,-,-,-,-,-,-,-,-,-,629.18242,-,-,-,-,-,-,-,-,-,-
8,0433,"АО ""ВостСибЖАСО""",Иркутск,706.46552,-,-,-,-,706.46552,1.8,1.8,-,-,-,704.66552,703.76552,230.26,-,-,-,12.94874,-,-,153.66164,306.89514,0.9,-,-,-,-,-,-,-,-,0.9,-,-,-,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,503937.48261,-,-,-,-,486337.78156,13549.09687,5421.88216,-,-,8127.21471,472788.68469,294140.34866,32513.40368,-,-,7473.69336,29063.74942,-,-,208515.52391,16573.97829,55601.71838,842.11876,842.11876,-,-,-,-,-,577.91869,54181.68093,-,-,123046.61765,-,-,-,17599.70105,-,14090.92575,3508.7753,-
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,263.23618,263.23618,263.23618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,43155.23819,-,-,-,-,39417.69891,-,-,-,-,-,39417.69891,49296.82095,-,-,-,-,-,-,-,49296.82095,-,-9879.12204,-,-,-,-,-,-10578.8352,-,-,699.71316,-,-,-,-,-,-,3737.53928,-,2541.43286,1196.10642,-
12,1820,"АО ""ГУТА-Страхование""",Москва,16426.42865,-,-,-,-,16426.42865,-,-,-,-,-,16426.42865,16426.42865,-,-,-,-,3.01709,-,-,16423.41156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,1938.27738,-,-,-,-,1938.27738,935.41636,26.44198,-,-,908.97438,1002.86102,1000.53484,-,-,-,-,-,-,-,1001.78263,-1.24779,2.32618,-,-,-,-,-,-,-,-,2.32618,-,-,-,-,-,-,-,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,5212.67371,-,-,-,-,5212.67371,3932.26139,4.8,-,-,3927.46139,1280.41232,1249.66232,678.9,-,-,-,150.63502,-,-,317.53104,102.59626,30.75,-,-,-,-,-,-,-,-,0.75,30,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,17842.04325,-,-,-,-,17842.04325,2020.08349,2020.08349,-,-,-,15821.95976,-,-,-,-,-,-,-,-,-,-,15821.95976,-,-,-,-,-,-,-,-,-,15821.95976,-,-,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,87972.14972,-,-,-,-,81504.52093,2005.42496,2005.42496,-,-,-,79499.09597,79499.09597,28714.54584,-,-,-,2265.75738,-,-,48518.79275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6467.62879,-,2307.97654,4159.65225,-
17,3256,"АО ""МетЛайф""",Москва,118946.96406,30547.1269,30542.12046,401.89259,5.00644,88399.83716,88399.83716,59647.12194,-,-,28752.71522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,3116,"АО ""НАСКО""",Казань,520880.6992,-,-,-,-,488804.14121,149018.07806,106484.19257,-,-,42533.88549,339786.06315,302215.29446,250714.63898,-,-,-,30211.15015,-,-,11871.85597,9417.64936,562.4506,-,-,-,-,-,-,-,-,-,562.4506,-,37008.31809,-,-,-,32076.55799,-,12080.31699,19996.241,-
19,2346,"АО ""ОСК""",Самара,10938.22101,-,-,-,-,9596.96838,360.84861,360.84861,-,-,-,9236.11977,9144.01181,214.71233,-,-,-,-,-,-,8929.29948,-,92.10796,-,-,-,-,-,-,-,-,92.10796,-,-,-,-,-,-,1341.25263,-,906.90959,434.34304,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,4348.32181,-,-,-,-,4348.32181,4348.32181,6.84181,-,-,4341.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,0235,"АО ""Русское перестраховочное общество""",Москва,165292.93418,-,-,-,-,165292.93418,1756.37817,1756.37817,-,-,-,163536.55601,163503.16462,1687.18767,207.95097,-,-,2585.5968,1159.07242,-,154663.76547,3199.59129,33.39139,-,-,-,-,-,-,-,-,33.39139,-,-,-,-,-,-,-,-,-,-,-
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,108.72116,-,-,-,-,108.72116,108.72116,42,-,-,66.72116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,1816.66295,-,-,-,-,1816.66295,-,-,-,-,-,1816.66295,1043.33779,-,-,-,289.9,458.55542,-,-,251.88237,43,773.32516,-,-,-,-,-,-,-,-,773.32516,-,-,-,-,-,-,-,-,-,-,-
25,0915,"АО ""СК ""ПАРИ""",Москва,86846.19129,-,-,-,-,20829.22204,1209.45232,1209.45232,-,-,-,19619.76972,16427.68042,2195.09045,-,6.4707,-,8994.45808,-,-,5415.8923,-184.23111,2417.68444,-,-,-,-,-,16.38523,-,1979.33065,421.96856,-,418.40937,355.99549,-,-,-,66016.96925,-,58658.47446,7358.49479,-
26,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,101836.93014,-,-,-,-,101102.49055,7670.85088,7670.85088,-,-,-,93431.63967,93284.00705,73571.20644,-,-,-,11727.13803,-,-,4760.22497,3225.43761,147.63262,-,-,-,-,-,-,-,-,147.63262,-,-,-,-,-,-,734.43959,-,1188.36627,-453.92668,-
27,2359,"АО ""СК УСПЕХ""",Москва,277.70017,-,-,-,-,277.70017,5.57033,5.57033,-,-,-,272.12984,252.12984,-,-,-,-,-,-,-,251.90894,0.2209,20,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-
28,1587,"АО ""СО ""Талисман""",Казань,683.50083,-,-,-,-,683.50083,-,-,-,-,-,683.50083,678.59646,122.84216,-,130.96173,-,-,-,-,261.49512,163.29745,4.90437,-,-,-,-,-,-,-,4.90437,-,-,-,-,-,-,-,-,-,-,-,-
29,1208,"АО ""СОГАЗ""",Москва,15002954.18544,-,-,-,-,14708744.99451,1405.76791,-,-,-,1405.76791,14707339.2266,10536410.08315,159816.44706,-17794.18284,119229.89479,88515.0686,29794.43005,-,-,10090309.69085,66538.73464,1127027.80234,3901.61757,3901.61757,-,-,42070.96678,50826.41148,213699.57805,198553.22503,617976.00343,-,3043797.21764,104.12347,-,-,-,294209.19093,-,245881.54436,48327.64657,-
30,3229,"АО ""Страховая бизнес группа""",Воронеж,32562.75205,-,-,-,-,28820.49883,-,-,-,-,-,28820.49883,28118.88212,33.60837,-,-,497.322,114.53387,-,-,27125.11752,348.30036,701.61671,-,-,-,-,1,14.612,-,-,656.59814,29.40657,-,-,-,-,-,3742.25322,-,1523.68843,2218.56479,-
31,0983,"АО ""Страховая группа ""УралСиб""",Москва,1996.6027,-,-,-,-,1996.6027,1996.6027,1996.6027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,9620.9319,-,-,-,-,9620.9319,-,-,-,-,-,9620.9319,7443.3719,2854.18,-,-,-,36.1119,-,-,2177.56,2375.52,2177.56,-,-,-,-,-,-,-,-,2177.56,-,-,-,-,-,-,-,-,-,-,-
33,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,1597.916,-,-,-,-,1597.916,204.206,204.206,-,-,-,1393.71,1255.835,378.9,-,-,-,7.341,-,-,400.466,469.128,137.875,-,-,-,-,-,-,-,-,137.875,-,-,-,-,-,-,-,-,-,-,-
34,2144,"АО ""Страховая компания АСКО-Центр""",Курск,2035.26713,-,-,-,-,2035.26713,-,-,-,-,-,2035.26713,2035.26713,61.6,-,-,-,-,-,-,1724.61624,249.05089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3987,"АО ""УРАЛСИБ Жизнь""",Москва,2693.0305,2693.0305,2693.0305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3995,АО ВТБ Страхование жизни,Москва,10196.62167,10196.62167,10196.62167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,4351,АО РНПК,Москва,190503.54044,-,-,-,-,190503.54044,-,-,-,-,-,190503.54044,173001.29115,-,-,-,-,-,-,-,173001.29115,-,17502.24929,-,-,-,-,17502.24929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3300,"АО СГ ""Спасские ворота""",Салехард,21815.29681,-,-,-,-,21303.95183,1630.91787,1630.91787,-,-,-,19673.03396,9410.76822,723.90525,-,-,2534.46,4753.3266,-,-,1262.63275,136.44362,10262.26574,1769.88711,-,1769.88711,-,-,6704.28619,-,-,1788.09244,-,-,-,-,-,-,511.34498,-,428.70622,82.63876,-
39,1858,"АО СК "" Армеец""",Москва,1456.12914,-,-,-,-,1456.12914,4.49623,4.49623,-,-,-,1451.63291,1429.19524,95.88601,-,-,-,3.25505,-,-,1010.51256,319.54162,22.43767,-,-,-,-,-,-,-,15.63767,6.8,-,-,-,-,-,-,-,-,-,-,-
40,0290,"АО СК ""Альянс""",Москва,803838.31812,-,-,-,-,843190.52744,64105.95312,30619.48766,-,-,33486.46546,779084.57432,389347.7349,7362.45484,1626.39116,84383.03606,-32994.66451,135839.2122,-,-,188253.3259,4877.97925,193019.72512,5552.60804,-,-,-,52223.43961,-14.89573,3575.1522,-,126658.74995,5024.67105,39502.22258,157214.89172,-,-,-,-39352.20932,-,-42842.50267,3490.29335,-
41,0518,"АО СК ""БАСК""",Белово,7300.60714,-,-,-,-,1190.98182,10.5,10.5,-,-,-,1180.48182,2800.09137,520.83562,-,-,-,465.65772,-,-,1813.59803,-,-1619.60955,-,-,-,-,-,-,-,-,-1619.60955,-,-,-,-,-,-,6109.62532,-,6109.62532,-,-
42,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,37337.80551,-,-,-,-,37337.80551,1956.04463,1956.04463,-,-,-,35381.76088,24868.2495,511.63675,-,-,-,14227.00257,-,-,10068.70499,60.90519,9790.38995,5484.58017,95.74167,5388.8385,-,-,-,-,846.3543,3459.45548,-,-,723.12143,-,-,-,-,-,-,-,-
43,2447,"АО СК ""ЖСФ""",Нижний Новгород,100.60266,-,-,-,-,100.60266,55.73966,55.73966,-,-,-,44.863,44.863,14.847,-,-,-,0.216,-,-,17.92,11.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,0425,"АО СК ""Ингвар""",Москва,2169.64684,-,-,-,-,2169.64684,-,-,-,-,-,2169.64684,2162.99684,-,-,-,-,2089.16505,-,-,54.9,18.93179,6.65,-,-,-,-,-,-,-,-,6.65,-,-,-,-,-,-,-,-,-,-,-
45,2947,"АО СК ""РСХБ-Страхование""",Москва,621864.13135,-,-,-,-,621864.13135,221791.22424,221791.22424,-,-,-,400072.90711,374014.64885,28517.18029,-,6625.86724,-1068.02503,3043.01727,138358.13071,70260.19292,163427.45796,35111.02041,13927.30319,-,-,-,-,-,-,-,40.8,13886.50319,-,12063.26731,67.68776,-,-,-,-,-,-,-,-
46,3983,"АО СК ""Стерх""",Якутск,266549.20326,-,-,-,-,266549.20326,34883.58308,34883.58308,-,-,-,231665.62018,231681.19509,9775.69915,-,292.36767,-3837.8355,-,-280.71329,-,219355.92957,6375.74749,-15.57491,-,-,-,-,-22.29491,-,-,-,6.72,-,-,-,-,-,-,-,-,-,-,-
47,1216,"АО СК ""Чулпан""",Альметьевск,311549.95019,-,-,-,-,308026.86427,669.73103,669.73103,-,-,-,307357.13324,276278.3264,622.03453,-,-,-,8073.22048,-,-,267578.56206,4.50933,286.79447,-,-,-,-,-,-,-,-,286.79447,-,30756.38634,35.62603,-,-,-,3523.08592,-,2981.67458,541.41134,-
48,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,105753.19178,-,-,-,-,105753.19178,-,-,-,-,-,105753.19178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105753.19178,-,-,-,-,-,-,-,-,-
49,2284,"ЗАО ГСАО ""Плато""",Москва,336.6152,-,-,-,-,336.6152,-,-,-,-,-,336.6152,289.61519,-,-,-,-,189.45286,-,-,100.16233,-,47.00001,-,-,-,-,-,-,-,-,47.00001,-,-,-,-,-,-,-,-,-,-,-
50,1675,Либерти Страхование (АО),Санкт-Петербург,59784.77875,-,-,-,-,58463.70531,1566.58299,1552.294,-,-,14.28899,56897.12232,33043.6361,3255.96287,-,-,2387.627,15228.80878,-,-,8991.32569,3179.91176,9981.85286,-,-,-,-,-,1692.44385,-,1084.36297,7052.29604,152.75,1152.33927,12719.29409,-,-,-,1321.07344,-,558.32133,762.75211,-
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1397.67286,-,-,-,-,1397.67286,-,-,-,-,-,1397.67286,1397.67286,1397.67286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,2708,"ОАО ""ЧСК""",Москва,12291.56557,-,-,-,-,69.57357,-,-,-,-,-,69.57357,69.57357,-,-,-,-,-,-,-,69.57357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12221.992,-,10499.92952,1722.06248,-
53,1083,"ООО  ""Зетта Страхование""",Москва,44048.55782,-,-,-,-,25482.56666,23751.55568,-,-,-,23751.55568,1731.01098,-430.74454,26.136,5.19649,-,-,1085.11319,167.19027,-,-2904.44189,1190.0614,2035.00033,1605.20449,85.88,1519.32449,-,-,-,-4e-05,18.25425,361.54163,50,-,126.75519,-,-,-,18565.99116,-,10800.5936,7765.39756,-
54,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,171110.91696,-,-,-,-,171110.91696,454.12957,454.12957,-,-,-,170656.78739,170638.03739,117132.30599,-,-,-,419.65106,-,-,53013.84867,72.23167,18.75,-,-,-,-,-,-,-,-,18.75,-,-,-,-,-,-,-,-,-,-,-
55,3828,"ООО  СК ""Альянс Жизнь""",Москва,226841.45441,25636.63419,25636.63419,1052.31078,-,201204.82022,201204.82022,5796.35308,-,-,195408.46714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,70849.96932,68750.71078,68750.71078,1927.08234,-,2099.25854,2099.25854,-,-,-,2099.25854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,2496,"ООО ""Абсолют Страхование""     ",Москва,13686.88744,-,-,-,-,8933.93113,-7.41319,-7.41319,-,-,-,8941.34432,4146.37787,445.19001,-,-,0.00051,722.58969,-,-,2502.72112,475.87654,4663.04924,-,-,-,-,-,453.71429,-,-,4209.33495,-,131.91721,-,-,-,-,4752.95631,-,2015.5333,2737.42301,-
58,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,1861.85431,-,-,-,-,1861.85431,-,-,-,-,-,1861.85431,1807.33098,125.5356,-,-,-,628.49283,-,-,948.07516,105.22739,54.52333,-,-,-,-,-,-,-,-,54.52333,-,-,-,-,-,-,-,-,-,-,-
59,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,13167.72891,-,-,-,-,13167.72891,3985.6317,3985.6317,-,-,-,9182.09721,9027.23095,1040.5309,-,1584.79043,-,136.22477,254.67651,-,5362.03617,648.97217,154.86626,-,-,-,-,-,-,-,85.3405,69.52576,-,-,-,-,-,-,-,-,-,-,-
60,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1063.08371,56.25,56.25,56.25,-,1006.83371,1006.83371,-,-,-,1006.83371,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0436,"ООО ""АМТ Страхование""",Москва,7308.74633,-,-,-,-,7308.74633,-,-,-,-,-,7308.74633,3935.39936,-,-,-,3935.39936,-,-,-,-,-,3373.34697,-,-,-,-,-,3373.34697,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,196398.38361,-,-,-,-,196398.38361,-,-,-,-,-,196398.38361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,196398.38361,-,-,-,-,-,-,-,-,-
63,3487,"ООО ""БИН Страхование""",Москва,146.54342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.54342,-,146.54342,-,-
64,3799,"ООО ""БСД""",Москва,40035.09276,-,-,-,-,40035.09276,-,-,-,-,-,40035.09276,37071.43011,-,-,-,-,33683.61003,-,-,3387.82008,-,2963.66265,-,-,-,-,-,-,-,-,2963.66265,-,-,-,-,-,-,-,-,-,-,-
65,3866,"ООО ""ВСК-Линия жизни""",Москва,-9549.45756,-9549.45756,-9549.45756,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3535,"ООО ""ИНКОР Страхование""",Дмитров,230.46943,-,-,-,-,230.46943,-,-,-,-,-,230.46943,322.36443,-,-,-,-,262.97927,-,-,59.38516,-,-91.895,-,-,-,-,-,-,-,-,-91.895,-,-,-,-,-,-,-,-,-,-,-
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,5454.1467,1334.34897,1334.34897,-,-,4119.79773,4119.79773,4119.79773,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,3993,"ООО ""Компания Банковского Страхования""",Москва,2060.63463,-,-,-,-,2060.63463,-,-,-,-,-,2060.63463,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2060.63463,-,-,-,-,-,-,-,-
69,4326,"ООО ""КПСК"" ",Симферополь,141865.53972,-,-,-,-,141865.53972,89.20039,89.20039,-,-,-,141776.33933,141515.99588,406.17751,-,-,140.94,1098.28228,-,-,139756.23785,114.35824,260.34345,-,-,-,-,-,-,-,-,260.34345,-,-,-,-,-,-,-,-,-,-,-
